GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0034431	bis(5'-adenosyl)-hexaphosphatase activit...	2	0	0.04	1	1	MF
GO:0034432	bis(5'-adenosyl)-pentaphosphatase activi...	2	0	0.04	1	1	MF
GO:0034437	glycoprotein transporter activity	1	0	0.02	1	1	MF
GO:0034450	ubiquitin-ubiquitin ligase activity	12	0	0.23	1	1	MF
GO:0034452	dynactin binding	11	0	0.21	1	1	MF
GO:0034458	3'-5' RNA helicase activity	3	0	0.06	1	1	MF
GO:0034459	ATP-dependent 3'-5' RNA helicase activit...	1	0	0.02	1	1	MF
GO:0034481	chondroitin sulfotransferase activity	6	0	0.12	1	1	MF
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate...	2	0	0.04	1	1	MF
GO:0034511	U3 snoRNA binding	5	0	0.1	1	1	MF
GO:0034512	box C/D snoRNA binding	2	0	0.04	1	1	MF
GO:0034513	box H/ACA snoRNA binding	5	0	0.1	1	1	MF
GO:0034545	fumarylpyruvate hydrolase activity	2	0	0.04	1	1	MF
GO:0034584	piRNA binding	3	0	0.06	1	1	MF
GO:0034593	phosphatidylinositol bisphosphate phosph...	35	0	0.67	1	1	MF
GO:0034594	phosphatidylinositol trisphosphate phosp...	5	0	0.1	1	1	MF
GO:0034595	phosphatidylinositol phosphate 5-phospha...	24	0	0.46	1	1	MF
GO:0034596	phosphatidylinositol phosphate 4-phospha...	9	0	0.17	1	1	MF
GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-...	2	0	0.04	1	1	MF
GO:0034602	oxoglutarate dehydrogenase (NAD+) activi...	1	0	0.02	1	1	MF
GO:0034603	pyruvate dehydrogenase [NAD(P)+] activit...	1	0	0.02	1	1	MF
GO:0034604	pyruvate dehydrogenase (NAD+) activity	1	0	0.02	1	1	MF
GO:0034618	arginine binding	2	0	0.04	1	1	MF
GO:0034634	glutathione transmembrane transporter ac...	7	0	0.13	1	1	MF
GO:0034639	L-amino acid efflux transmembrane transp...	1	0	0.02	1	1	MF
GO:0034647	histone demethylase activity (H3-trimeth...	2	0	0.04	1	1	MF
GO:0034648	histone demethylase activity (H3-dimethy...	3	0	0.06	1	1	MF
GO:0034649	histone demethylase activity (H3-monomet...	1	0	0.02	1	1	MF
GO:0034711	inhibin binding	2	0	0.04	1	1	MF
GO:0034713	type I transforming growth factor beta r...	7	0	0.13	1	1	MF
GO:0034714	type III transforming growth factor beta...	1	0	0.02	1	1	MF
GO:0034722	gamma-glutamyl-peptidase activity	6	0	0.12	1	1	MF
GO:0034736	cholesterol O-acyltransferase activity	1	0	0.02	1	1	MF
GO:0034739	histone deacetylase activity (H4-K16 spe...	3	0	0.06	1	1	MF
GO:0034930	1-hydroxypyrene sulfotransferase activit...	7	0	0.13	1	1	MF
GO:0034979	NAD-dependent protein deacetylase activi...	6	0	0.12	1	1	MF
GO:0034986	iron chaperone activity	1	0	0.02	1	1	MF
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kin...	2	0	0.04	1	1	MF
GO:0035014	phosphatidylinositol 3-kinase regulator ...	4	0	0.08	1	1	MF
GO:0035033	histone deacetylase regulator activity	2	0	0.04	1	1	MF
GO:0035034	histone acetyltransferase regulator acti...	1	0	0.02	1	1	MF
GO:0035064	methylated histone binding	38	0	0.73	1	1	MF
GO:0035100	ecdysone binding	2	0	0.04	1	1	MF
GO:0035173	histone kinase activity	14	0	0.27	1	1	MF
GO:0035174	histone serine kinase activity	3	0	0.06	1	1	MF
GO:0035175	histone kinase activity (H3-S10 specific...	2	0	0.04	1	1	MF
GO:0035184	histone threonine kinase activity	5	0	0.1	1	1	MF
GO:0035197	siRNA binding	12	0	0.23	1	1	MF
GO:0035198	miRNA binding	15	0	0.29	1	1	MF
GO:0035226	glutamate-cysteine ligase catalytic subu...	1	0	0.02	1	1	MF
GO:0035240	dopamine binding	3	0	0.06	1	1	MF
GO:0035241	protein-arginine omega-N monomethyltrans...	4	0	0.08	1	1	MF
GO:0035242	protein-arginine omega-N asymmetric meth...	5	0	0.1	1	1	MF
GO:0035243	protein-arginine omega-N symmetric methy...	4	0	0.08	1	1	MF
GO:0035250	UDP-galactosyltransferase activity	12	0	0.23	1	1	MF
GO:0035251	UDP-glucosyltransferase activity	7	0	0.13	1	1	MF
GO:0035252	UDP-xylosyltransferase activity	6	0	0.12	1	1	MF
GO:0035254	glutamate receptor binding	41	0	0.79	1	1	MF
GO:0035255	ionotropic glutamate receptor binding	24	0	0.46	1	1	MF
GO:0035256	G protein-coupled glutamate receptor bin...	3	0	0.06	1	1	MF
GO:0035259	glucocorticoid receptor binding	6	0	0.12	1	1	MF
GO:0035276	ethanol binding	1	0	0.02	1	1	MF
GO:0035299	inositol pentakisphosphate 2-kinase acti...	1	0	0.02	1	1	MF
GO:0035312	5'-3' exodeoxyribonuclease activity	9	0	0.17	1	1	MF
GO:0035325	Toll-like receptor binding	11	0	0.21	1	1	MF
GO:0035368	selenocysteine insertion sequence bindin...	3	0	0.06	1	1	MF
GO:0035373	chondroitin sulfate proteoglycan binding	3	0	0.06	1	1	MF
GO:0035381	ATP-gated ion channel activity	2	0	0.04	1	1	MF
GO:0035402	histone kinase activity (H3-T11 specific...	2	0	0.04	1	1	MF
GO:0035403	histone kinase activity (H3-T6 specific)	1	0	0.02	1	1	MF
GO:0035438	cyclic-di-GMP binding	11	0	0.21	1	1	MF
GO:0035446	cysteine-glucosaminylinositol ligase act...	1	0	0.02	1	1	MF
GO:0035473	lipase binding	3	0	0.06	1	1	MF
GO:0035497	cAMP response element binding	6	0	0.12	1	1	MF
GO:0035500	MH2 domain binding	1	0	0.02	1	1	MF
GO:0035514	DNA demethylase activity	3	0	0.06	1	1	MF
GO:0035515	oxidative RNA demethylase activity	3	0	0.06	1	1	MF
GO:0035516	oxidative DNA demethylase activity	2	0	0.04	1	1	MF
GO:0035538	carbohydrate response element binding	1	0	0.02	1	1	MF
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosp...	1	0	0.02	1	1	MF
GO:0035575	histone demethylase activity (H4-K20 spe...	1	0	0.02	1	1	MF
GO:0035586	purinergic receptor activity	4	0	0.08	1	1	MF
GO:0035591	signaling adaptor activity	35	0	0.67	1	1	MF
GO:0035594	ganglioside binding	1	0	0.02	1	1	MF
GO:0035596	methylthiotransferase activity	2	0	0.04	1	1	MF
GO:0035597	N6-isopentenyladenosine methylthiotransf...	1	0	0.02	1	1	MF
GO:0035598	N6-threonylcarbomyladenosine methylthiot...	1	0	0.02	1	1	MF
GO:0035605	peptidyl-cysteine S-nitrosylase activity	1	0	0.02	1	1	MF
GO:0035612	AP-2 adaptor complex binding	9	0	0.17	1	1	MF
GO:0035614	snRNA stem-loop binding	1	0	0.02	1	1	MF
GO:0035615	clathrin adaptor activity	5	0	0.1	1	1	MF
GO:0035650	AP-1 adaptor complex binding	5	0	0.1	1	1	MF
GO:0035651	AP-3 adaptor complex binding	3	0	0.06	1	1	MF
GO:0035673	oligopeptide transmembrane transporter a...	10	0	0.19	1	1	MF
GO:0035718	macrophage migration inhibitory factor b...	1	0	0.02	1	1	MF
GO:0035727	lysophosphatidic acid binding	2	0	0.04	1	1	MF
GO:0035755	cardiolipin hydrolase activity	1	0	0.02	1	1	MF
GO:0035800	deubiquitinase activator activity	3	0	0.06	1	1	MF
GO:0035851	Krueppel-associated box domain binding	1	0	0.02	1	1	MF
GO:0035870	dITP diphosphatase activity	2	0	0.04	1	1	MF
GO:0035877	death effector domain binding	3	0	0.06	1	1	MF
GO:0035925	mRNA 3'-UTR AU-rich region binding	9	0	0.17	1	1	MF
GO:0036002	pre-mRNA binding	27	0	0.52	1	1	MF
GO:0036004	GAF domain binding	2	0	0.04	1	1	MF
GO:0036009	protein-glutamine N-methyltransferase ac...	1	0	0.02	1	1	MF
GO:0036033	mediator complex binding	4	0	0.08	1	1	MF
GO:0036041	long-chain fatty acid binding	7	0	0.13	1	1	MF
GO:0036042	long-chain fatty acyl-CoA binding	4	0	0.08	1	1	MF
GO:0036054	protein-malonyllysine demalonylase activ...	1	0	0.02	1	1	MF
GO:0036055	protein-succinyllysine desuccinylase act...	1	0	0.02	1	1	MF
GO:0036080	purine nucleotide-sugar transmembrane tr...	2	0	0.04	1	1	MF
GO:0036105	peroxisome membrane class-1 targeting se...	1	0	0.02	1	1	MF
GO:0036132	13-prostaglandin reductase activity	1	0	0.02	1	1	MF
GO:0036134	12-hydroxyheptadecatrienoic acid synthas...	11	0	0.21	1	1	MF
GO:0036137	kynurenine aminotransferase activity	1	0	0.02	1	1	MF
GO:0036139	peptidyl-histidine dioxygenase activity	1	0	0.02	1	1	MF
GO:0036140	peptidyl-asparagine 3-dioxygenase activi...	1	0	0.02	1	1	MF
GO:0036143	kringle domain binding	4	0	0.08	1	1	MF
GO:0036219	GTP diphosphatase activity	1	0	0.02	1	1	MF
GO:0036220	ITP diphosphatase activity	1	0	0.02	1	1	MF
GO:0036222	XTP diphosphatase activity	1	0	0.02	1	1	MF
GO:0036310	annealing helicase activity	8	0	0.15	1	1	MF
GO:0036312	phosphatidylinositol 3-kinase regulatory...	7	0	0.13	1	1	MF
GO:0036313	phosphatidylinositol 3-kinase catalytic ...	2	0	0.04	1	1	MF
GO:0036317	tyrosyl-RNA phosphodiesterase activity	1	0	0.02	1	1	MF
GO:0036326	VEGF-A-activated receptor activity	1	0	0.02	1	1	MF
GO:0036327	VEGF-B-activated receptor activity	1	0	0.02	1	1	MF
GO:0036328	VEGF-C-activated receptor activity	1	0	0.02	1	1	MF
GO:0036332	placental growth factor-activated recept...	1	0	0.02	1	1	MF
GO:0036361	racemase activity, acting on amino acids...	3	0	0.06	1	1	MF
GO:0036402	proteasome-activating ATPase activity	6	0	0.12	1	1	MF
GO:0036408	histone acetyltransferase activity (H3-K...	1	0	0.02	1	1	MF
GO:0036430	CMP kinase activity	1	0	0.02	1	1	MF
GO:0036435	K48-linked polyubiquitin modification-de...	7	0	0.13	1	1	MF
GO:0036440	citrate synthase activity	1	0	0.02	1	1	MF
GO:0036442	proton-exporting ATPase activity	16	0	0.31	1	1	MF
GO:0036461	BLOC-2 complex binding	2	0	0.04	1	1	MF
GO:0036470	tyrosine 3-monooxygenase activator activ...	1	0	0.02	1	1	MF
GO:0036478	L-dopa decarboxylase activator activity	1	0	0.02	1	1	MF
GO:0036479	peroxidase inhibitor activity	1	0	0.02	1	1	MF
GO:0036487	nitric-oxide synthase inhibitor activity	3	0	0.06	1	1	MF
GO:0036524	protein deglycase activity	1	0	0.02	1	1	MF
GO:0038025	reelin receptor activity	1	0	0.02	1	1	MF
GO:0038036	sphingosine-1-phosphate receptor activit...	2	0	0.04	1	1	MF
GO:0038048	dynorphin receptor activity	1	0	0.02	1	1	MF
GO:0038062	protein tyrosine kinase collagen recepto...	1	0	0.02	1	1	MF
GO:0038064	collagen receptor activity	1	0	0.02	1	1	MF
GO:0038100	nodal binding	1	0	0.02	1	1	MF
GO:0038132	neuregulin binding	1	0	0.02	1	1	MF
GO:0038191	neuropilin binding	2	0	0.04	1	1	MF
GO:0039552	RIG-I binding	1	0	0.02	1	1	MF
GO:0039706	co-receptor binding	6	0	0.12	1	1	MF
GO:0042043	neurexin family protein binding	5	0	0.1	1	1	MF
GO:0042054	histone methyltransferase activity	35	0	0.67	1	1	MF
GO:0042071	leucokinin receptor activity	1	0	0.02	1	1	MF
GO:0042084	5-methyltetrahydrofolate-dependent methy...	2	0	0.04	1	1	MF
GO:0042131	thiamine phosphate phosphatase activity	2	0	0.04	1	1	MF
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase ...	1	0	0.02	1	1	MF
GO:0042134	rRNA primary transcript binding	4	0	0.08	1	1	MF
GO:0042162	telomeric DNA binding	26	0	0.5	1	1	MF
GO:0042165	neurotransmitter binding	36	0	0.69	1	1	MF
GO:0042166	acetylcholine binding	3	0	0.06	1	1	MF
GO:0042169	SH2 domain binding	23	0	0.44	1	1	MF
GO:0042171	lysophosphatidic acid acyltransferase ac...	18	0	0.35	1	1	MF
GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha...	1	0	0.02	1	1	MF
GO:0042282	hydroxymethylglutaryl-CoA reductase acti...	1	0	0.02	1	1	MF
GO:0042284	sphingolipid delta-4 desaturase activity	3	0	0.06	1	1	MF
GO:0042285	xylosyltransferase activity	6	0	0.12	1	1	MF
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase...	1	0	0.02	1	1	MF
GO:0042289	MHC class II protein binding	2	0	0.04	1	1	MF
GO:0042292	URM1 activating enzyme activity	1	0	0.02	1	1	MF
GO:0042296	ISG15 transferase activity	3	0	0.06	1	1	MF
GO:0042301	phosphate ion binding	10	0	0.19	1	1	MF
GO:0042328	heparan sulfate N-acetylglucosaminyltran...	5	0	0.1	1	1	MF
GO:0042356	GDP-4-dehydro-D-rhamnose reductase activ...	1	0	0.02	1	1	MF
GO:0042389	omega-3 fatty acid desaturase activity	2	0	0.04	1	1	MF
GO:0042500	aspartic endopeptidase activity, intrame...	4	0	0.08	1	1	MF
GO:0042556	eukaryotic elongation factor-2 kinase re...	1	0	0.02	1	1	MF
GO:0042557	eukaryotic elongation factor-2 kinase ac...	1	0	0.02	1	1	MF
GO:0042586	peptide deformylase activity	5	0	0.1	1	1	MF
GO:0042605	peptide antigen binding	6	0	0.12	1	1	MF
GO:0042608	T cell receptor binding	1	0	0.02	1	1	MF
GO:0042609	CD4 receptor binding	43	0	0.83	1	1	MF
GO:0042624	ATPase activity, uncoupled	1	0	0.02	1	1	MF
GO:0042654	ecdysis-triggering hormone receptor acti...	3	0	0.06	1	1	MF
GO:0042656	JUN kinase kinase kinase kinase activity	1	0	0.02	1	1	MF
GO:0042781	3'-tRNA processing endoribonuclease acti...	2	0	0.04	1	1	MF
GO:0042799	histone methyltransferase activity (H4-K...	3	0	0.06	1	1	MF
GO:0042800	histone methyltransferase activity (H3-K...	10	0	0.19	1	1	MF
GO:0042806	fucose binding	8	0	0.15	1	1	MF
GO:0042809	vitamin D receptor binding	10	0	0.19	1	1	MF
GO:0042826	histone deacetylase binding	77	0	1.48	1	1	MF
GO:0042834	peptidoglycan binding	3	0	0.06	1	1	MF
GO:0042887	amide transmembrane transporter activity	38	0	0.73	1	1	MF
GO:0042895	antibiotic transmembrane transporter act...	9	0	0.17	1	1	MF
GO:0042923	neuropeptide binding	12	0	0.23	1	1	MF
GO:0042924	neuromedin U binding	5	0	0.1	1	1	MF
GO:0042937	tripeptide transmembrane transporter act...	7	0	0.13	1	1	MF
GO:0042947	glucoside transmembrane transporter acti...	1	0	0.02	1	1	MF
GO:0042954	lipoprotein transporter activity	4	0	0.08	1	1	MF
GO:0042974	retinoic acid receptor binding	10	0	0.19	1	1	MF
GO:0042975	peroxisome proliferator activated recept...	6	0	0.12	1	1	MF
GO:0042979	ornithine decarboxylase regulator activi...	1	0	0.02	1	1	MF
GO:0042988	X11-like protein binding	1	0	0.02	1	1	MF
GO:0043008	ATP-dependent protein binding	5	0	0.1	1	1	MF
GO:0043014	alpha-tubulin binding	24	0	0.46	1	1	MF
GO:0043015	gamma-tubulin binding	20	0	0.39	1	1	MF
GO:0043023	ribosomal large subunit binding	15	0	0.29	1	1	MF
GO:0043024	ribosomal small subunit binding	15	0	0.29	1	1	MF
GO:0043027	cysteine-type endopeptidase inhibitor ac...	11	0	0.21	1	1	MF
GO:0043028	cysteine-type endopeptidase regulator ac...	19	0	0.37	1	1	MF
GO:0043035	chromatin insulator sequence binding	5	0	0.1	1	1	MF
GO:0043047	single-stranded telomeric DNA binding	8	0	0.15	1	1	MF
GO:0043121	neurotrophin binding	17	0	0.33	1	1	MF
GO:0043125	ErbB-3 class receptor binding	1	0	0.02	1	1	MF
GO:0043135	5-phosphoribosyl 1-pyrophosphate pyropho...	1	0	0.02	1	1	MF
GO:0043136	glycerol-3-phosphatase activity	1	0	0.02	1	1	MF
GO:0043138	3'-5' DNA helicase activity	28	0	0.54	1	1	MF
GO:0043139	5'-3' DNA helicase activity	7	0	0.13	1	1	MF
GO:0043140	ATP-dependent 3'-5' DNA helicase activit...	25	0	0.48	1	1	MF
GO:0043141	ATP-dependent 5'-3' DNA helicase activit...	6	0	0.12	1	1	MF
GO:0043142	single-stranded DNA-dependent ATPase act...	11	0	0.21	1	1	MF
GO:0043175	RNA polymerase core enzyme binding	31	0	0.6	1	1	MF
GO:0043176	amine binding	18	0	0.35	1	1	MF
GO:0043184	vascular endothelial growth factor recep...	5	0	0.1	1	1	MF
GO:0043199	sulfate binding	3	0	0.06	1	1	MF
GO:0043225	ATPase-coupled anion transmembrane trans...	10	0	0.19	1	1	MF
GO:0043262	adenosine-diphosphatase activity	2	0	0.04	1	1	MF
GO:0043273	CTPase activity	1	0	0.02	1	1	MF
GO:0043274	phospholipase binding	20	0	0.39	1	1	MF
GO:0043295	glutathione binding	12	0	0.23	1	1	MF
GO:0043325	phosphatidylinositol-3,4-bisphosphate bi...	22	0	0.42	1	1	MF
GO:0043333	2-octaprenyl-6-methoxy-1,4-benzoquinone ...	1	0	0.02	1	1	MF
GO:0043334	2-hexaprenyl-6-methoxy-1,4-benzoquinone ...	1	0	0.02	1	1	MF
GO:0043337	CDP-diacylglycerol-phosphatidylglycerol ...	1	0	0.02	1	1	MF
GO:0043398	HLH domain binding	3	0	0.06	1	1	MF
GO:0043422	protein kinase B binding	26	0	0.5	1	1	MF
GO:0043423	3-phosphoinositide-dependent protein kin...	3	0	0.06	1	1	MF
GO:0043425	bHLH transcription factor binding	13	0	0.25	1	1	MF
GO:0043426	MRF binding	2	0	0.04	1	1	MF
GO:0043495	protein membrane anchor	6	0	0.12	1	1	MF
GO:0043515	kinetochore binding	5	0	0.1	1	1	MF
GO:0043522	leucine zipper domain binding	4	0	0.08	1	1	MF
GO:0043531	ADP binding	29	0	0.56	1	1	MF
GO:0043533	inositol 1,3,4,5 tetrakisphosphate bindi...	2	0	0.04	1	1	MF
GO:0043539	protein serine/threonine kinase activato...	16	0	0.31	1	1	MF
GO:0043544	lipoamide binding	1	0	0.02	1	1	MF
GO:0043546	molybdopterin cofactor binding	10	0	0.19	1	1	MF
GO:0043548	phosphatidylinositol 3-kinase binding	17	0	0.33	1	1	MF
GO:0043559	insulin binding	4	0	0.08	1	1	MF
GO:0043560	insulin receptor substrate binding	8	0	0.15	1	1	MF
GO:0043682	copper-transporting ATPase activity	1	0	0.02	1	1	MF
GO:0043734	DNA-N1-methyladenine dioxygenase activit...	3	0	0.06	1	1	MF
GO:0043771	cytidine kinase activity	2	0	0.04	1	1	MF
GO:0043812	phosphatidylinositol-4-phosphate phospha...	4	0	0.08	1	1	MF
GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-...	19	0	0.37	1	1	MF
GO:0043855	cyclic nucleotide-gated ion channel acti...	17	0	0.33	1	1	MF
GO:0043865	methionine transmembrane transporter act...	2	0	0.04	1	1	MF
GO:0043874	acireductone synthase activity	1	0	0.02	1	1	MF
GO:0043890	N-acetylgalactosamine-6-sulfatase activi...	1	0	0.02	1	1	MF
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase...	1	0	0.02	1	1	MF
GO:0043992	histone acetyltransferase activity (H3-K...	1	0	0.02	1	1	MF
GO:0043997	histone acetyltransferase activity (H4-K...	1	0	0.02	1	1	MF
GO:0043998	H2A histone acetyltransferase activity	2	0	0.04	1	1	MF
GO:0044020	histone methyltransferase activity (H4-R...	3	0	0.06	1	1	MF
GO:0044318	L-aspartate:fumarate oxidoreductase acti...	1	0	0.02	1	1	MF
GO:0044323	retinoic acid-responsive element binding	1	0	0.02	1	1	MF
GO:0044378	non-sequence-specific DNA binding, bendi...	1	0	0.02	1	1	MF
GO:0044388	small protein activating enzyme binding	4	0	0.08	1	1	MF
GO:0044390	ubiquitin-like protein conjugating enzym...	48	0	0.92	1	1	MF
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	1	0	0.02	1	1	MF
GO:0044547	DNA topoisomerase binding	3	0	0.06	1	1	MF
GO:0044549	GTP cyclohydrolase binding	1	0	0.02	1	1	MF
GO:0044594	17-beta-hydroxysteroid dehydrogenase (NA...	1	0	0.02	1	1	MF
GO:0044603	protein adenylylhydrolase activity	1	0	0.02	1	1	MF
GO:0044610	FMN transmembrane transporter activity	2	0	0.04	1	1	MF
GO:0044620	ACP phosphopantetheine attachment site b...	2	0	0.04	1	1	MF
GO:0044713	2-hydroxy-adenosine triphosphate pyropho...	1	0	0.02	1	1	MF
GO:0044714	2-hydroxy-(deoxy)adenosine-triphosphate ...	1	0	0.02	1	1	MF
GO:0044715	8-oxo-dGDP phosphatase activity	2	0	0.04	1	1	MF
GO:0044716	8-oxo-GDP phosphatase activity	1	0	0.02	1	1	MF
GO:0044717	8-hydroxy-dADP phosphatase activity	1	0	0.02	1	1	MF
GO:0044729	hemi-methylated DNA-binding	2	0	0.04	1	1	MF
GO:0044736	acid-sensing ion channel activity	16	0	0.31	1	1	MF
GO:0044748	3'-5'-exoribonuclease activity involved ...	1	0	0.02	1	1	MF
GO:0044769	ATPase activity, coupled to transmembran...	16	0	0.31	1	1	MF
GO:0045027	DNA end binding	2	0	0.04	1	1	MF
GO:0045125	bioactive lipid receptor activity	2	0	0.04	1	1	MF
GO:0045127	N-acetylglucosamine kinase activity	1	0	0.02	1	1	MF
GO:0045130	keratan sulfotransferase activity	1	0	0.02	1	1	MF
GO:0045134	uridine-diphosphatase activity	4	0	0.08	1	1	MF
GO:0045142	triplex DNA binding	2	0	0.04	1	1	MF
GO:0045145	single-stranded DNA 5'-3' exodeoxyribonu...	5	0	0.1	1	1	MF
GO:0045153	electron transporter, transferring elect...	3	0	0.06	1	1	MF
GO:0045155	electron transporter, transferring elect...	2	0	0.04	1	1	MF
GO:0045159	myosin II binding	9	0	0.17	1	1	MF
GO:0045174	glutathione dehydrogenase (ascorbate) ac...	1	0	0.02	1	1	MF
GO:0045182	translation regulator activity	34	0	0.66	1	1	MF
GO:0045236	CXCR chemokine receptor binding	2	0	0.04	1	1	MF
GO:0045294	alpha-catenin binding	12	0	0.23	1	1	MF
GO:0045295	gamma-catenin binding	11	0	0.21	1	1	MF
GO:0045296	cadherin binding	41	0	0.79	1	1	MF
GO:0045322	unmethylated CpG binding	3	0	0.06	1	1	MF
GO:0045340	mercury ion binding	4	0	0.08	1	1	MF
GO:0045499	chemorepellent activity	1	0	0.02	1	1	MF
GO:0045503	dynein light chain binding	15	0	0.29	1	1	MF
GO:0045504	dynein heavy chain binding	12	0	0.23	1	1	MF
GO:0045505	dynein intermediate chain binding	20	0	0.39	1	1	MF
GO:0045569	TRAIL binding	1	0	0.02	1	1	MF
GO:0046030	inositol trisphosphate phosphatase activ...	8	0	0.15	1	1	MF
GO:0046403	polynucleotide 3'-phosphatase activity	2	0	0.04	1	1	MF
GO:0046404	ATP-dependent polydeoxyribonucleotide 5'...	3	0	0.06	1	1	MF
GO:0046523	S-methyl-5-thioribose-1-phosphate isomer...	1	0	0.02	1	1	MF
GO:0046525	xylosylprotein 4-beta-galactosyltransfer...	1	0	0.02	1	1	MF
GO:0046527	glucosyltransferase activity	10	0	0.19	1	1	MF
GO:0046537	2,3-bisphosphoglycerate-independent phos...	3	0	0.06	1	1	MF
GO:0046539	histamine N-methyltransferase activity	1	0	0.02	1	1	MF
GO:0046547	trans-aconitate 3-methyltransferase acti...	6	0	0.12	1	1	MF
GO:0046554	malate dehydrogenase (NADP+) activity	1	0	0.02	1	1	MF
GO:0046570	methylthioribulose 1-phosphate dehydrata...	1	0	0.02	1	1	MF
GO:0046583	cation efflux transmembrane transporter ...	2	0	0.04	1	1	MF
GO:0046592	polyamine oxidase activity	1	0	0.02	1	1	MF
GO:0046623	sphingolipid-translocating ATPase activi...	7	0	0.13	1	1	MF
GO:0046702	galactoside 6-L-fucosyltransferase activ...	5	0	0.1	1	1	MF
GO:0046790	virion binding	5	0	0.1	1	1	MF
GO:0046812	host cell surface binding	2	0	0.04	1	1	MF
GO:0046870	cadmium ion binding	1	0	0.02	1	1	MF
GO:0046871	N-acetylgalactosamine binding	1	0	0.02	1	1	MF
GO:0046899	nucleoside triphosphate adenylate kinase...	1	0	0.02	1	1	MF
GO:0046912	transferase activity, transferring acyl ...	6	0	0.12	1	1	MF
GO:0046920	alpha-(1->3)-fucosyltransferase activity	6	0	0.12	1	1	MF
GO:0046921	alpha-(1->6)-fucosyltransferase activity	5	0	0.1	1	1	MF
GO:0046922	peptide-O-fucosyltransferase activity	2	0	0.04	1	1	MF
GO:0046933	proton-transporting ATP synthase activit...	5	0	0.1	1	1	MF
GO:0046935	1-phosphatidylinositol-3-kinase regulato...	1	0	0.02	1	1	MF
GO:0046943	carboxylic acid transmembrane transporte...	88	0	1.7	1	1	MF
GO:0046961	proton-transporting ATPase activity, rot...	14	0	0.27	1	1	MF
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	2	0	0.04	1	1	MF
GO:0046965	retinoid X receptor binding	5	0	0.1	1	1	MF
GO:0046969	NAD-dependent histone deacetylase activi...	2	0	0.04	1	1	MF
GO:0046972	histone acetyltransferase activity (H4-K...	1	0	0.02	1	1	MF
GO:0046974	histone methyltransferase activity (H3-K...	3	0	0.06	1	1	MF
GO:0046975	histone methyltransferase activity (H3-K...	4	0	0.08	1	1	MF
GO:0046976	histone methyltransferase activity (H3-K...	2	0	0.04	1	1	MF
GO:0046996	oxidoreductase activity, acting on paire...	1	0	0.02	1	1	MF
GO:0046997	oxidoreductase activity, acting on the C...	3	0	0.06	1	1	MF
GO:0047017	prostaglandin-F synthase activity	1	0	0.02	1	1	MF
GO:0047025	3-oxoacyl-[acyl-carrier-protein] reducta...	1	0	0.02	1	1	MF
GO:0047035	testosterone dehydrogenase (NAD+) activi...	8	0	0.15	1	1	MF
GO:0047045	testosterone 17-beta-dehydrogenase (NADP...	1	0	0.02	1	1	MF
GO:0047057	vitamin-K-epoxide reductase (warfarin-se...	1	0	0.02	1	1	MF
GO:0047058	vitamin-K-epoxide reductase (warfarin-in...	1	0	0.02	1	1	MF
GO:0047105	4-trimethylammoniobutyraldehyde dehydrog...	1	0	0.02	1	1	MF
