gene1	gene2	relationship	orthogroup1	orthogroup2
Spis_XP_022780931_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Spis_XP_022777448_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g9185_1	Hvul_g362_1	inparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Xesp_016872	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Nvec_v1g103876	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g26531_1	Hvul_g362_1	inparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Nvec_v1g213787	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Xesp_018002	Hvul_g362_1	outparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Spis_XP_022808551_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g6189_1	Hvul_g362_1	inparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g21039_1	Hvul_g362_1	inparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Spis_XP_022806532_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Spis_XP_022807266_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Spis_13073_1	Hvul_g362_1	outparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g29552_1	Hvul_g362_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g14735_1	Hvul_g362_1	inparalog_int	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.67:like:THAP6/THAP11:likeclu:25/28
Hvul_g14040_1	Hvul_g3663_1	inparalog_int	FAR_FHY3.HG1.1:NA	FAR_FHY3.HG1.1:NA
Hvul_g19709_1	Hvul_g368_1	inparalog_int	HLH.HG1.21:PTF1A	HLH.HG1.21:PTF1A
Hvul_g16545_1	Hvul_g3801_1	inparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Spis_XP_022801709_1	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Xesp_014203	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Spis_XP_022779108_1	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Xesp_022304	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Nvec_v1g110404	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Nvec_v1g122918	Hvul_g3801_1	outparalog_int	RFX.HG1.0:RFX4/RFX6/RFX8	RFX.HG1.0:RFX4/RFX6/RFX8
Hvul_g14138_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g20787_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g31814_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g19767_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g22794_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g3488_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11541_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g5790_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g33596_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11491_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g21121_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g24444_1	Hvul_g3881_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Nvec_v1g105520	Hvul_g3929_1	ortholog_int	CSD.HG1.3:CSDE1	CSD.HG1.3:CSDE1
Spis_XP_022784029_1	Hvul_g3929_1	ortholog_int	CSD.HG1.3:CSDE1	CSD.HG1.3:CSDE1
Hvul_g23966_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13626_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g12501_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g23542_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g33036_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g8173_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g19789_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g9842_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g12534_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13998_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g21034_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g293_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g24756_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g9804_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.10:THAP3	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g25493_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32434_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g18141_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g20929_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Xesp_007398	Hvul_g3946_1	outparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g30582_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32338_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g11257_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g5258_1	Hvul_g3946_1	inparalog_ext	THAP_finger.HG3.6:THAP5	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g5433_1	Hvul_g3946_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Xesp_018002	Hvul_g3996_1	outparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.53:like:THAP6/THAP11:likeclu:25/28
Hvul_g26052_1	Hvul_g3996_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.53:like:THAP6/THAP11:likeclu:25/28
Hvul_g16708_1	Hvul_g3996_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.53:like:THAP6/THAP11:likeclu:25/28
Hvul_g29552_1	Hvul_g3996_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.53:like:THAP6/THAP11:likeclu:25/28
Hvul_g8682_1	Hvul_g4024_1	inparalog_int	Myb.HG2.12:like:HSPA14/MSANTD2/ZKSCAN2/ZSCAN20/ZSCAN29/ZSCAN32:likeclu:16/22	Myb.HG2.12:like:HSPA14/MSANTD2/ZKSCAN2/ZSCAN20/ZSCAN29/ZSCAN32:likeclu:16/22
Hvul_g3411_1	Hvul_g4024_1	inparalog_int	Myb.HG2.12:like:HSPA14/MSANTD2/ZKSCAN2/ZSCAN20/ZSCAN29/ZSCAN32:likeclu:16/22	Myb.HG2.12:like:HSPA14/MSANTD2/ZKSCAN2/ZSCAN20/ZSCAN29/ZSCAN32:likeclu:16/22
Hvul_g16708_1	Hvul_g4029_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Xesp_018002	Hvul_g4029_1	outparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g30838_1	Hvul_g4029_1	inparalog_int	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g27836_1	Hvul_g4029_1	inparalog_int	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g14165_1	Hvul_g4029_1	inparalog_int	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g26052_1	Hvul_g4029_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g29552_1	Hvul_g4029_1	inparalog_ext	THAP_finger.HG1.25:THAP6	THAP_finger.HG1.51:like:THAP6/THAP11:likeclu:25/28
Hvul_g19789_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g12534_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g24756_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g23542_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32434_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g25493_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Xesp_007398	Hvul_g4100_1	outparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32338_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g18141_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g18464_1	Hvul_g4100_1	inparalog_int	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g33036_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g12501_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g5258_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.6:THAP5	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13626_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13998_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g9804_1	Hvul_g4100_1	inparalog_ext	THAP_finger.HG3.10:THAP3	THAP_finger.HG3.4:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g22948_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g7423_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g6384_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g8444_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g16668_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g19233_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g31725_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g13330_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g24975_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g14001_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g5815_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g297_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g9930_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g26326_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g21836_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g25052_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g5561_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g2237_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g30231_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g8123_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g24639_1	Hvul_g4105_1	inparalog_int	Pipsqueak.HG1.9:NA	Pipsqueak.HG1.9:NA
Hvul_g21174_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g25910_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g4738_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g33121_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g20649_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g33039_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g14038_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g18715_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g15767_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g5198_1	Hvul_g4164_1	inparalog_int	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6	Myb.HG3.10:like:MSANTD4/MYPOP/NAIF1/TSNARE1:likeclu:4/5/6
Hvul_g23150_1	Hvul_g4217_1	inparalog_int	zf-BED.HG1.6:ZBED4/ZBED6	zf-BED.HG1.6:ZBED4/ZBED6
Hvul_g28794_1	Hvul_g4217_1	inparalog_int	zf-BED.HG1.6:ZBED4/ZBED6	zf-BED.HG1.6:ZBED4/ZBED6
Nvec_v1g213043	Hvul_g4301_1	outparalog_int	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47
Hvul_g26087_1	Hvul_g4301_1	inparalog_int	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47
Xesp_022167	Hvul_g4301_1	ortholog_int	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47
Spis_XP_022781519_1	Hvul_g4301_1	outparalog_int	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47
Xesp_002668	Hvul_g4301_1	outparalog_int	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47	HLH.HG1.3:like:ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3:likeclu:13/14/18/23/25/46/47
