Hvul_g10365_1	Xesp_008452
Hvul_g16923_1	Xesp_005111
Hvul_g17853_1	Xesp_005111
Hvul_g14527_1	Xesp_005111
Hvul_g15329_1	Xesp_005111
Hvul_g17709_1	Xesp_005111
Hvul_g11347_1	Xesp_005111
Hvul_g6705_1	Xesp_005111
Hvul_g9468_1	Xesp_005111
Hvul_g33761_1	Xesp_005111
Hvul_g18581_1	Xesp_005111
Hvul_g11151_1	Xesp_005111
Hvul_g18567_1	Xesp_005111
Hvul_g16539_1	Xesp_005111
Hvul_g3630_1	Xesp_005111
Hvul_g19387_1	Xesp_005111
Hvul_g9729_1	Xesp_005111
Hvul_g27000_1	Xesp_005111
Hvul_g13345_1	Xesp_005111
Hvul_g10703_1	Xesp_025101
Hvul_g4015_1	Xesp_025101
Hvul_g18435_1	Xesp_025101
Hvul_g11890_1	Xesp_024375
Hvul_g24096_1	Xesp_024375
Hvul_g24097_1	Xesp_024375
Hvul_g25690_1	Xesp_024375
Hvul_g16539_1	Xesp_024375
Hvul_g3630_1	Xesp_024375
Hvul_g19387_1	Xesp_024375
Hvul_g14206_1	Xesp_024375
Hvul_g11890_1	Xesp_006437
Hvul_g27797_1	Xesp_006437
Hvul_g18581_1	Xesp_006437
Hvul_g11151_1	Xesp_006437
Hvul_g16539_1	Xesp_006437
Hvul_g3630_1	Xesp_006437
Hvul_g19387_1	Xesp_006437
Hvul_g4032_1	Xesp_006437
Hvul_g17390_1	Xesp_006437
Hvul_g5964_1	Xesp_006437
Hvul_g33761_1	Xesp_006437
Hvul_g6705_1	Xesp_006437
Hvul_g4378_1	Xesp_006437
Hvul_g11347_1	Xesp_006437
Hvul_g13345_1	Xesp_006437
Hvul_g17379_1	Xesp_006437
Hvul_g29584_1	Xesp_006437
Hvul_g27000_1	Xesp_006437
Hvul_g9729_1	Xesp_006437
Hvul_g32658_1	Xesp_006437
Hvul_g3925_1	Xesp_006437
Hvul_g24718_1	Xesp_006437
Hvul_g8655_1	Xesp_006437
Hvul_g9604_1	Xesp_006437
Hvul_g4961_1	Xesp_006437
Hvul_g15780_1	Xesp_006437
Hvul_g18037_1	Xesp_006437
Hvul_g3868_1	Xesp_006437
Hvul_g13416_1	Xesp_006437
Hvul_g6116_1	Xesp_006437
Hvul_g18567_1	Xesp_006437
Hvul_g9468_1	Xesp_006437
Hvul_g17709_1	Xesp_006437
Hvul_g11448_1	Xesp_006437
Hvul_g9730_1	Xesp_006437
Hvul_g24724_1	Xesp_006437
Hvul_g30686_1	Xesp_006437
Hvul_g6609_1	Xesp_006437
Hvul_g13809_1	Xesp_006437
Hvul_g16599_1	Xesp_006437
Hvul_g12166_1	Xesp_006437
Hvul_g6708_1	Xesp_006437
Hvul_g3244_1	Xesp_006437
Hvul_g25690_1	Xesp_006437
Hvul_g4015_1	Xesp_018939
Hvul_g4961_1	Xesp_018939
Hvul_g17379_1	Xesp_018939
Hvul_g9604_1	Xesp_018939
Hvul_g11347_1	Xesp_018939
Hvul_g32658_1	Xesp_018939
Hvul_g28099_1	Xesp_018939
Hvul_g4961_1	Xesp_019112
Hvul_g4961_1	Xesp_019033
Hvul_g5964_1	Xesp_019112
Hvul_g5964_1	Xesp_019033
Hvul_g11890_1	Xesp_019112
Hvul_g11890_1	Xesp_019033
Hvul_g4378_1	Xesp_019112
Hvul_g4378_1	Xesp_019033
Hvul_g18567_1	Xesp_019112
Hvul_g18567_1	Xesp_019033
Hvul_g8655_1	Xesp_019112
Hvul_g8655_1	Xesp_019033
Hvul_g4015_1	Xesp_019112
Hvul_g4015_1	Xesp_019033
Hvul_g9604_1	Xesp_019112
Hvul_g9604_1	Xesp_019033
Hvul_g24724_1	Xesp_019112
Hvul_g30686_1	Xesp_019112
Hvul_g6609_1	Xesp_019112
Hvul_g24724_1	Xesp_019033
Hvul_g30686_1	Xesp_019033
Hvul_g6609_1	Xesp_019033
Hvul_g18581_1	Xesp_019112
Hvul_g11151_1	Xesp_019112
Hvul_g18581_1	Xesp_019033
Hvul_g11151_1	Xesp_019033
Hvul_g13788_1	Xesp_008911
Hvul_g26778_1	Xesp_008911
Hvul_g32324_1	Xesp_008911
Hvul_g29585_1	Xesp_008911
Hvul_g19702_1	Xesp_008911
Hvul_g24096_1	Xesp_008911
Hvul_g24097_1	Xesp_008911
Hvul_g14206_1	Xesp_008911
Hvul_g9599_1	Xesp_008911
Hvul_g9895_1	Xesp_008911
Hvul_g33043_1	Xesp_008911
Hvul_g27799_1	Xesp_008911
Hvul_g22791_1	Xesp_008911
Hvul_g23121_1	Xesp_008911
Hvul_g23396_1	Xesp_008911
Hvul_g11343_1	Xesp_008911
Hvul_g21937_1	Xesp_008911
Hvul_g8805_1	Xesp_008911
Hvul_g16599_1	Xesp_008911
Hvul_g11390_1	Xesp_008911
Hvul_g6273_1	Xesp_008911
Hvul_g17709_1	Xesp_008911
Hvul_g26810_1	Xesp_008911
Hvul_g18038_1	Xesp_008911
Hvul_g25392_1	Xesp_008911
Hvul_g28095_1	Xesp_008911
Hvul_g27512_1	Xesp_008911
Hvul_g21031_1	Xesp_008911
Hvul_g6441_1	Xesp_008911
Hvul_g13481_1	Xesp_008911
Hvul_g4015_1	Xesp_019025
Hvul_g18435_1	Xesp_019025
Hvul_g10703_1	Xesp_019025
Hvul_g27000_1	Xesp_019025
Hvul_g9604_1	Xesp_019025
Hvul_g29584_1	Xesp_019025
Hvul_g3868_1	Xesp_019025
Hvul_g13345_1	Xesp_019025
Hvul_g8655_1	Xesp_019025
Hvul_g17379_1	Xesp_019025
Hvul_g21031_1	Xesp_024334
Hvul_g6441_1	Xesp_024334
Hvul_g23962_1	Xesp_024334
Hvul_g13481_1	Xesp_024334
Hvul_g25967_1	Xesp_024334
Hvul_g23974_1	Xesp_024334
Hvul_g13826_1	Xesp_024334
Hvul_g4015_1	Xesp_019186
Hvul_g4015_1	Xesp_000274
Hvul_g18435_1	Xesp_019186
Hvul_g18435_1	Xesp_000274
Hvul_g18442_1	Xesp_019186
Hvul_g18442_1	Xesp_000274
Hvul_g18436_1	Xesp_019186
Hvul_g18436_1	Xesp_000274
Hvul_g4015_1	Xesp_018998
Hvul_g32658_1	Xesp_018998
Hvul_g25690_1	Xesp_018998
Hvul_g18581_1	Xesp_018998
Hvul_g11151_1	Xesp_018998
Hvul_g18567_1	Xesp_018998
Hvul_g4015_1	Xesp_025146
Hvul_g18442_1	Xesp_025146
Hvul_g18436_1	Xesp_025146
Hvul_g10703_1	Xesp_025146
Hvul_g27797_1	Xesp_025146
Hvul_g6116_1	Xesp_025146
Hvul_g16599_1	Xesp_025146
Hvul_g32658_1	Xesp_025146
Hvul_g25690_1	Xesp_025146
Hvul_g18581_1	Xesp_025146
Hvul_g11151_1	Xesp_025146
Hvul_g18567_1	Xesp_025146
Hvul_g17379_1	Xesp_025146
Hvul_g4015_1	Xesp_019048
Hvul_g4015_1	Xesp_019057
Hvul_g18435_1	Xesp_019057
Hvul_g18435_1	Xesp_019197
Hvul_g4015_1	Xesp_019197
Hvul_g24080_1	Xesp_006419
Hvul_g11890_1	Xesp_006419
Hvul_g27797_1	Xesp_006419
Hvul_g18581_1	Xesp_006419
Hvul_g11151_1	Xesp_006419
Hvul_g16539_1	Xesp_006419
Hvul_g3630_1	Xesp_006419
Hvul_g19387_1	Xesp_006419
Hvul_g4032_1	Xesp_006419
Hvul_g17390_1	Xesp_006419
Hvul_g5964_1	Xesp_006419
Hvul_g33761_1	Xesp_006419
Hvul_g6705_1	Xesp_006419
Hvul_g4378_1	Xesp_006419
Hvul_g11347_1	Xesp_006419
Hvul_g11562_1	Xesp_006419
Hvul_g11448_1	Xesp_006419
Hvul_g3925_1	Xesp_006419
Hvul_g3868_1	Xesp_006419
Hvul_g13416_1	Xesp_006419
Hvul_g6116_1	Xesp_006419
Hvul_g18037_1	Xesp_006419
Hvul_g9729_1	Xesp_006419
Hvul_g16599_1	Xesp_006419
Hvul_g13345_1	Xesp_006419
Hvul_g27000_1	Xesp_006419
Hvul_g17709_1	Xesp_006419
Hvul_g32658_1	Xesp_006419
Hvul_g29584_1	Xesp_006419
Hvul_g13809_1	Xesp_006419
Hvul_g8655_1	Xesp_006419
Hvul_g24718_1	Xesp_006419
Hvul_g9604_1	Xesp_006419
Hvul_g17379_1	Xesp_006419
Hvul_g24724_1	Xesp_006419
Hvul_g30686_1	Xesp_006419
Hvul_g6609_1	Xesp_006419
Hvul_g12166_1	Xesp_006419
Hvul_g4961_1	Xesp_006419
Hvul_g15780_1	Xesp_006419
Hvul_g18567_1	Xesp_006419
Hvul_g10703_1	Xesp_006419
Hvul_g9730_1	Xesp_006419
Hvul_g6708_1	Xesp_006419
Hvul_g12065_1	Xesp_006419
Hvul_g28099_1	Xesp_006419
Hvul_g9468_1	Xesp_006419
Hvul_g8529_1	Xesp_006419
Hvul_g32009_1	Xesp_006419
Hvul_g25690_1	Xesp_006419
Hvul_g8805_1	Xesp_006419
Hvul_g9604_1	Xesp_007033
Hvul_g16539_1	Xesp_007033
Hvul_g3630_1	Xesp_007033
Hvul_g19387_1	Xesp_007033
Hvul_g4015_1	Xesp_019199
Hvul_g18420_1	Xesp_007228
Hvul_g16599_1	Xesp_007228
Hvul_g11390_1	Xesp_007228
Hvul_g6273_1	Xesp_007228
Hvul_g17709_1	Xesp_007228
Hvul_g29585_1	Xesp_007228
Hvul_g19702_1	Xesp_007228
Hvul_g27512_1	Xesp_007228
Hvul_g17390_1	Xesp_007228
Hvul_g4378_1	Xesp_007228
Hvul_g13788_1	Xesp_007228
Hvul_g26778_1	Xesp_007228
Hvul_g25392_1	Xesp_007228
Hvul_g18038_1	Xesp_007228
Hvul_g22791_1	Xesp_007228
Hvul_g4015_1	Xesp_025148
Hvul_g10703_1	Xesp_025148
Hvul_g27797_1	Xesp_025148
Hvul_g6116_1	Xesp_025148
Hvul_g18037_1	Xesp_025148
Hvul_g22215_1	Xesp_025148
Hvul_g11308_1	Xesp_025148
Hvul_g28524_1	Xesp_025148
Hvul_g4573_1	Xesp_025148
Hvul_g28815_1	Xesp_025148
Hvul_g24912_1	Xesp_025148
Hvul_g14445_1	Xesp_025148
Hvul_g29170_1	Xesp_025148
Hvul_g12530_1	Xesp_025148
Hvul_g20404_1	Xesp_025148
Hvul_g30773_1	Xesp_025148
Hvul_g17583_1	Xesp_025148
Hvul_g20403_1	Xesp_025148
Hvul_g29173_1	Xesp_025148
Hvul_g24633_1	Xesp_025148
Hvul_g16923_1	Xesp_025148
Hvul_g17853_1	Xesp_025148
Hvul_g14527_1	Xesp_025148
Hvul_g15329_1	Xesp_025148
Hvul_g4015_1	Xesp_019227
Hvul_g4015_1	Xesp_019104
Hvul_g5964_1	Xesp_006036
Hvul_g15780_1	Xesp_006036
Hvul_g13809_1	Xesp_006036
Hvul_g18037_1	Xesp_006036
Hvul_g18567_1	Xesp_006036
Hvul_g17390_1	Xesp_006036
Hvul_g24724_1	Xesp_006036
Hvul_g30686_1	Xesp_006036
Hvul_g6609_1	Xesp_006036
Hvul_g12166_1	Xesp_006036
Hvul_g11890_1	Xesp_006036
Hvul_g3868_1	Xesp_006036
Hvul_g13416_1	Xesp_006036
Hvul_g11562_1	Xesp_006036
Hvul_g17379_1	Xesp_006036
Hvul_g4032_1	Xesp_006036
Hvul_g8655_1	Xesp_006036
Hvul_g6705_1	Xesp_006036
Hvul_g4378_1	Xesp_006036
Hvul_g9729_1	Xesp_006036
Hvul_g32658_1	Xesp_006036
Hvul_g11448_1	Xesp_006036
Hvul_g29584_1	Xesp_006036
Hvul_g28099_1	Xesp_006036
Hvul_g9604_1	Xesp_006036
Hvul_g33761_1	Xesp_006036
Hvul_g16539_1	Xesp_006036
Hvul_g3630_1	Xesp_006036
Hvul_g19387_1	Xesp_006036
Hvul_g13345_1	Xesp_006036
Hvul_g27000_1	Xesp_006036
Hvul_g3925_1	Xesp_006036
Hvul_g8529_1	Xesp_006036
Hvul_g18581_1	Xesp_006036
Hvul_g11151_1	Xesp_006036
Hvul_g17709_1	Xesp_006036
Hvul_g6116_1	Xesp_006036
Hvul_g27797_1	Xesp_006036
Hvul_g16599_1	Xesp_006036
Hvul_g25690_1	Xesp_006036
Hvul_g9730_1	Xesp_006036
Hvul_g9468_1	Xesp_006036
Hvul_g11347_1	Xesp_006036
Hvul_g3244_1	Xesp_006036
Hvul_g10703_1	Xesp_006036
Hvul_g18575_1	Xesp_006036
Hvul_g6708_1	Xesp_006036
Hvul_g24080_1	Xesp_006036
Hvul_g4961_1	Xesp_006036
Hvul_g22215_1	Xesp_006036
Hvul_g11308_1	Xesp_006036
Hvul_g28524_1	Xesp_006036
Hvul_g4573_1	Xesp_006036
Hvul_g28815_1	Xesp_006036
Hvul_g24912_1	Xesp_006036
Hvul_g14445_1	Xesp_006036
Hvul_g29170_1	Xesp_006036
Hvul_g12530_1	Xesp_006036
Hvul_g20404_1	Xesp_006036
Hvul_g30773_1	Xesp_006036
Hvul_g17583_1	Xesp_006036
Hvul_g20403_1	Xesp_006036
Hvul_g29173_1	Xesp_006036
Hvul_g24633_1	Xesp_006036
Hvul_g16923_1	Xesp_006036
Hvul_g17853_1	Xesp_006036
Hvul_g14527_1	Xesp_006036
Hvul_g15329_1	Xesp_006036
Hvul_g4015_1	Xesp_019004
Hvul_g4015_1	Xesp_019486
Hvul_g11890_1	Xesp_019486
Hvul_g4378_1	Xesp_006301
Hvul_g18037_1	Xesp_006301
Hvul_g29584_1	Xesp_006301
Hvul_g17379_1	Xesp_006301
Hvul_g11448_1	Xesp_006301
Hvul_g3925_1	Xesp_006301
Hvul_g3868_1	Xesp_006301
Hvul_g13416_1	Xesp_006301
Hvul_g4032_1	Xesp_006301
Hvul_g6116_1	Xesp_006301
Hvul_g17709_1	Xesp_006301
Hvul_g15780_1	Xesp_006301
Hvul_g24724_1	Xesp_006301
Hvul_g30686_1	Xesp_006301
Hvul_g6609_1	Xesp_006301
Hvul_g12166_1	Xesp_006301
Hvul_g22215_1	Xesp_006301
Hvul_g11308_1	Xesp_006301
Hvul_g28524_1	Xesp_006301
Hvul_g4573_1	Xesp_006301
Hvul_g28815_1	Xesp_006301
Hvul_g24912_1	Xesp_006301
Hvul_g14445_1	Xesp_006301
Hvul_g29170_1	Xesp_006301
Hvul_g12530_1	Xesp_006301
Hvul_g20404_1	Xesp_006301
Hvul_g30773_1	Xesp_006301
Hvul_g17583_1	Xesp_006301
Hvul_g20403_1	Xesp_006301
Hvul_g29173_1	Xesp_006301
Hvul_g24633_1	Xesp_006301
Hvul_g16923_1	Xesp_006301
Hvul_g17853_1	Xesp_006301
Hvul_g14527_1	Xesp_006301
Hvul_g15329_1	Xesp_006301
Hvul_g32037_1	Xesp_006301
Hvul_g27797_1	Xesp_006301
Hvul_g13809_1	Xesp_006301
Hvul_g17390_1	Xesp_006301
Hvul_g11890_1	Xesp_006301
Hvul_g8655_1	Xesp_006301
Hvul_g16539_1	Xesp_006301
Hvul_g3630_1	Xesp_006301
Hvul_g19387_1	Xesp_006301
Hvul_g9729_1	Xesp_006301
Hvul_g4015_1	Xesp_019590
Hvul_g11890_1	Xesp_019590
Hvul_g4015_1	Xesp_019110
Hvul_g6708_1	Xesp_019110
Hvul_g23962_1	Xesp_024193
Hvul_g23962_1	Xesp_024297
Hvul_g21031_1	Xesp_024193
Hvul_g21031_1	Xesp_024297
Hvul_g25967_1	Xesp_024193
Hvul_g25967_1	Xesp_024297
Hvul_g23974_1	Xesp_024193
Hvul_g23974_1	Xesp_024297
Hvul_g6441_1	Xesp_024193
Hvul_g6441_1	Xesp_024297
Hvul_g13481_1	Xesp_024193
Hvul_g13481_1	Xesp_024297
Hvul_g24096_1	Xesp_009035
Hvul_g24097_1	Xesp_009035
Hvul_g16539_1	Xesp_009035
Hvul_g3630_1	Xesp_009035
Hvul_g19387_1	Xesp_009035
Hvul_g14206_1	Xesp_009035
Hvul_g23121_1	Xesp_009035
Hvul_g14364_1	Xesp_009035
Hvul_g23396_1	Xesp_009035
Hvul_g16885_1	Xesp_009035
Hvul_g15835_1	Xesp_009035
Hvul_g11343_1	Xesp_009035
Hvul_g19702_1	Xesp_009035
Hvul_g32656_1	Xesp_009035
Hvul_g9895_1	Xesp_009035
Hvul_g32884_1	Xesp_009035
Hvul_g32887_1	Xesp_009035
Hvul_g8805_1	Xesp_009035
Hvul_g4015_1	Xesp_018980
Hvul_g4015_1	Xesp_010203
Hvul_g4015_1	Xesp_010206
Hvul_g4015_1	Xesp_010863
Hvul_g4015_1	Xesp_010865
Hvul_g4015_1	Xesp_010866
Hvul_g8655_1	Xesp_010203
Hvul_g8655_1	Xesp_010206
Hvul_g8655_1	Xesp_010863
Hvul_g8655_1	Xesp_010865
Hvul_g8655_1	Xesp_010866
Hvul_g4015_1	Xesp_019581
Hvul_g4015_1	Xesp_017286
Hvul_g4015_1	Xesp_019314
Hvul_g4015_1	Xesp_018917
Hvul_g18435_1	Xesp_018917
Hvul_g11562_1	Xesp_018917
Hvul_g4015_1	Xesp_019305
Hvul_g18435_1	Xesp_018926
Hvul_g4015_1	Xesp_018926
Hvul_g4015_1	Xesp_025112
Hvul_g4015_1	Xesp_019640
Hvul_g11890_1	Xesp_019640
Hvul_g4015_1	Xesp_024607
Hvul_g18037_1	Xesp_006412
Hvul_g16539_1	Xesp_006412
Hvul_g3630_1	Xesp_006412
Hvul_g19387_1	Xesp_006412
Hvul_g13345_1	Xesp_006412
Hvul_g4032_1	Xesp_006412
Hvul_g6116_1	Xesp_006412
Hvul_g3925_1	Xesp_006412
Hvul_g4961_1	Xesp_006412
Hvul_g33761_1	Xesp_006412
Hvul_g11890_1	Xesp_006412
Hvul_g27797_1	Xesp_006412
Hvul_g8529_1	Xesp_006412
Hvul_g11562_1	Xesp_006412
Hvul_g3244_1	Xesp_006412
Hvul_g10703_1	Xesp_006412
Hvul_g6705_1	Xesp_006412
Hvul_g11347_1	Xesp_006412
Hvul_g9468_1	Xesp_006412
Hvul_g13809_1	Xesp_006412
Hvul_g8655_1	Xesp_006412
Hvul_g12065_1	Xesp_006412
Hvul_g4378_1	Xesp_006412
Hvul_g27000_1	Xesp_006412
Hvul_g9729_1	Xesp_006412
Hvul_g22215_1	Xesp_006412
Hvul_g11308_1	Xesp_006412
Hvul_g28524_1	Xesp_006412
Hvul_g4573_1	Xesp_006412
Hvul_g28815_1	Xesp_006412
Hvul_g24912_1	Xesp_006412
Hvul_g14445_1	Xesp_006412
Hvul_g29170_1	Xesp_006412
Hvul_g12530_1	Xesp_006412
Hvul_g20404_1	Xesp_006412
Hvul_g30773_1	Xesp_006412
Hvul_g17583_1	Xesp_006412
Hvul_g20403_1	Xesp_006412
Hvul_g29173_1	Xesp_006412
Hvul_g24633_1	Xesp_006412
Hvul_g16923_1	Xesp_006412
Hvul_g17853_1	Xesp_006412
Hvul_g14527_1	Xesp_006412
Hvul_g15329_1	Xesp_006412
Hvul_g9730_1	Xesp_006412
Hvul_g16599_1	Xesp_018502
Hvul_g22215_1	Xesp_018502
Hvul_g11308_1	Xesp_018502
Hvul_g28524_1	Xesp_018502
Hvul_g4573_1	Xesp_018502
Hvul_g28815_1	Xesp_018502
Hvul_g24912_1	Xesp_018502
Hvul_g14445_1	Xesp_018502
Hvul_g29170_1	Xesp_018502
Hvul_g12530_1	Xesp_018502
Hvul_g20404_1	Xesp_018502
Hvul_g30773_1	Xesp_018502
Hvul_g17583_1	Xesp_018502
Hvul_g20403_1	Xesp_018502
Hvul_g29173_1	Xesp_018502
Hvul_g24633_1	Xesp_018502
Hvul_g16923_1	Xesp_018502
Hvul_g17853_1	Xesp_018502
Hvul_g14527_1	Xesp_018502
Hvul_g15329_1	Xesp_018502
Hvul_g18567_1	Xesp_018502
Hvul_g24080_1	Xesp_006542
Hvul_g11890_1	Xesp_006542
Hvul_g27797_1	Xesp_006542
Hvul_g18581_1	Xesp_006542
Hvul_g11151_1	Xesp_006542
Hvul_g16539_1	Xesp_006542
Hvul_g3630_1	Xesp_006542
Hvul_g19387_1	Xesp_006542
Hvul_g4032_1	Xesp_006542
Hvul_g9604_1	Xesp_006542
Hvul_g17709_1	Xesp_006542
Hvul_g17379_1	Xesp_006542
Hvul_g17390_1	Xesp_006542
Hvul_g5964_1	Xesp_006542
Hvul_g33761_1	Xesp_006542
Hvul_g6705_1	Xesp_006542
Hvul_g4378_1	Xesp_006542
Hvul_g11347_1	Xesp_006542
Hvul_g4961_1	Xesp_006542
Hvul_g11562_1	Xesp_006542
Hvul_g11448_1	Xesp_006542
Hvul_g3925_1	Xesp_006542
Hvul_g3868_1	Xesp_006542
Hvul_g13416_1	Xesp_006542
Hvul_g6116_1	Xesp_006542
Hvul_g13809_1	Xesp_006542
Hvul_g18037_1	Xesp_006542
Hvul_g29584_1	Xesp_006542
Hvul_g8655_1	Xesp_006542
Hvul_g15780_1	Xesp_006542
Hvul_g24724_1	Xesp_006542
Hvul_g30686_1	Xesp_006542
Hvul_g6609_1	Xesp_006542
Hvul_g12166_1	Xesp_006542
Hvul_g22215_1	Xesp_006542
Hvul_g11308_1	Xesp_006542
Hvul_g28524_1	Xesp_006542
Hvul_g4573_1	Xesp_006542
Hvul_g28815_1	Xesp_006542
Hvul_g24912_1	Xesp_006542
Hvul_g14445_1	Xesp_006542
Hvul_g29170_1	Xesp_006542
Hvul_g12530_1	Xesp_006542
Hvul_g20404_1	Xesp_006542
Hvul_g30773_1	Xesp_006542
Hvul_g17583_1	Xesp_006542
Hvul_g20403_1	Xesp_006542
Hvul_g29173_1	Xesp_006542
Hvul_g24633_1	Xesp_006542
Hvul_g16923_1	Xesp_006542
Hvul_g17853_1	Xesp_006542
Hvul_g14527_1	Xesp_006542
Hvul_g15329_1	Xesp_006542
Hvul_g9729_1	Xesp_006542
Hvul_g16599_1	Xesp_006542
Hvul_g13345_1	Xesp_006542
Hvul_g27000_1	Xesp_006542
Hvul_g32658_1	Xesp_006542
Hvul_g24718_1	Xesp_006542
Hvul_g18567_1	Xesp_006542
Hvul_g25690_1	Xesp_006542
Hvul_g10703_1	Xesp_006542
Hvul_g28099_1	Xesp_006542
Hvul_g18575_1	Xesp_006542
Hvul_g9730_1	Xesp_006542
Hvul_g6708_1	Xesp_006542
Hvul_g8529_1	Xesp_006542
Hvul_g3244_1	Xesp_006542
Hvul_g9468_1	Xesp_006542
Hvul_g32009_1	Xesp_006542
Hvul_g28095_1	Xesp_006542
Hvul_g7443_1	Xesp_008897
Hvul_g15835_1	Xesp_008897
Hvul_g11955_1	Xesp_008897
Hvul_g14206_1	Xesp_008897
Hvul_g4015_1	Xesp_019037
Hvul_g18435_1	Xesp_019037
Hvul_g18436_1	Xesp_019037
Hvul_g18037_1	Xesp_006043
Hvul_g16539_1	Xesp_006043
Hvul_g3630_1	Xesp_006043
Hvul_g19387_1	Xesp_006043
Hvul_g4032_1	Xesp_006043
Hvul_g9730_1	Xesp_006043
Hvul_g4378_1	Xesp_006043
Hvul_g4015_1	Xesp_019142
Hvul_g8655_1	Xesp_019142
Hvul_g17379_1	Xesp_019142
Hvul_g12604_1	Xesp_019142
Hvul_g9604_1	Xesp_019142
Hvul_g4015_1	Xesp_025151
Hvul_g27000_1	Xesp_025151
Hvul_g29584_1	Xesp_025151
Hvul_g3868_1	Xesp_025151
Hvul_g13345_1	Xesp_025151
Hvul_g18435_1	Xesp_025151
Hvul_g24724_1	Xesp_025151
Hvul_g30686_1	Xesp_025151
Hvul_g6609_1	Xesp_025151
Hvul_g4378_1	Xesp_025151
Hvul_g4015_1	Xesp_019545
Hvul_g11890_1	Xesp_019545
Hvul_g24096_1	Xesp_024339
Hvul_g9599_1	Xesp_024339
Hvul_g11343_1	Xesp_024339
Hvul_g32656_1	Xesp_024339
Hvul_g27799_1	Xesp_024339
Hvul_g21937_1	Xesp_024339
Hvul_g14206_1	Xesp_024339
Hvul_g13481_1	Xesp_024339
Hvul_g23962_1	Xesp_024339
Hvul_g13826_1	Xesp_024339
Hvul_g4015_1	Xesp_025137
Hvul_g4015_1	Xesp_019573
Hvul_g11890_1	Xesp_019573
Hvul_g4015_1	Xesp_019128
Hvul_g4015_1	Xesp_019191
Hvul_g4015_1	Xesp_019093
Hvul_g4015_1	Xesp_018965
Hvul_g18436_1	Xesp_025144
Hvul_g18435_1	Xesp_025144
Hvul_g4015_1	Xesp_025144
Hvul_g25030_1	Xesp_025144
Hvul_g26055_1	Xesp_025144
Hvul_g11562_1	Xesp_006904
Hvul_g6708_1	Xesp_006904
Hvul_g27797_1	Xesp_006904
Hvul_g16539_1	Xesp_006904
Hvul_g3630_1	Xesp_006904
Hvul_g19387_1	Xesp_006904
Hvul_g6116_1	Xesp_006904
Hvul_g9604_1	Xesp_006904
Hvul_g18567_1	Xesp_006904
Hvul_g15780_1	Xesp_006904
Hvul_g18581_1	Xesp_006904
Hvul_g11151_1	Xesp_006904
Hvul_g5964_1	Xesp_006904
Hvul_g32658_1	Xesp_006904
Hvul_g33761_1	Xesp_006904
Hvul_g29584_1	Xesp_006904
Hvul_g11448_1	Xesp_006904
Hvul_g17379_1	Xesp_006904
Hvul_g9729_1	Xesp_006904
Hvul_g4015_1	Xesp_019144
Hvul_g10703_1	Xesp_019144
Hvul_g27797_1	Xesp_019144
Hvul_g6116_1	Xesp_019144
Hvul_g17379_1	Xesp_019144
Hvul_g18037_1	Xesp_018511
Hvul_g17390_1	Xesp_018511
Hvul_g27000_1	Xesp_018511
Hvul_g12065_1	Xesp_018511
Hvul_g4378_1	Xesp_018511
Hvul_g11448_1	Xesp_018511
Hvul_g33761_1	Xesp_018511
Hvul_g24724_1	Xesp_018511
Hvul_g30686_1	Xesp_018511
Hvul_g6609_1	Xesp_018511
Hvul_g4961_1	Xesp_018511
Hvul_g6708_1	Xesp_019080
Hvul_g9604_1	Xesp_019080
Hvul_g4015_1	Xesp_018920
Hvul_g13788_1	Xesp_022212
Hvul_g29585_1	Xesp_022212
Hvul_g19702_1	Xesp_022212
Hvul_g11955_1	Xesp_022212
Hvul_g25392_1	Xesp_022212
Hvul_g23121_1	Xesp_022212
Hvul_g22878_1	Xesp_022212
Hvul_g23396_1	Xesp_022212
Hvul_g17410_1	Xesp_022212
Hvul_g19634_1	Xesp_022212
Hvul_g9599_1	Xesp_022212
Hvul_g14206_1	Xesp_022212
Hvul_g27512_1	Xesp_022212
Hvul_g11390_1	Xesp_022212
Hvul_g26810_1	Xesp_022212
Hvul_g6273_1	Xesp_022212
Hvul_g18038_1	Xesp_022212
Hvul_g21031_1	Xesp_022212
Hvul_g6441_1	Xesp_022212
Hvul_g13481_1	Xesp_022212
Hvul_g25967_1	Xesp_022212
Hvul_g23121_1	Xesp_026462
Hvul_g23121_1	Xesp_008786
Hvul_g22878_1	Xesp_026462
Hvul_g22878_1	Xesp_008786
Hvul_g14364_1	Xesp_026462
Hvul_g14364_1	Xesp_008786
Hvul_g7443_1	Xesp_026462
Hvul_g7443_1	Xesp_008786
Hvul_g23396_1	Xesp_026462
Hvul_g23396_1	Xesp_008786
Hvul_g14206_1	Xesp_026462
Hvul_g14206_1	Xesp_008786
Hvul_g28095_1	Xesp_026462
Hvul_g28095_1	Xesp_008786
Hvul_g27512_1	Xesp_026462
Hvul_g27512_1	Xesp_008786
Hvul_g21031_1	Xesp_026462
Hvul_g21031_1	Xesp_008786
Hvul_g6441_1	Xesp_026462
Hvul_g6441_1	Xesp_008786
Hvul_g13481_1	Xesp_026462
Hvul_g13481_1	Xesp_008786
Hvul_g22791_1	Xesp_026462
Hvul_g22791_1	Xesp_008786
Hvul_g32324_1	Xesp_026462
Hvul_g32324_1	Xesp_008786
Hvul_g32884_1	Xesp_026462
Hvul_g32884_1	Xesp_008786
Hvul_g32887_1	Xesp_026462
Hvul_g32887_1	Xesp_008786
