Xesp_008452	Spis_XP_022783009_1
Xesp_008539	Spis_XP_022799676_1
Xesp_008539	Spis_XP_022790830_1
Xesp_008539	Spis_XP_022790829_1
Xesp_008539	Spis_XP_022784119_1
Xesp_008539	Spis_XP_022800041_1
Xesp_008539	Spis_XP_022778761_1
Xesp_008539	Spis_XP_022787292_1
Xesp_008539	Spis_XP_022787357_1
Xesp_008539	Spis_XP_022787291_1
Xesp_008539	Spis_XP_022796301_1
Xesp_008539	Spis_XP_022792358_1
Xesp_008539	Spis_XP_022789231_1
Xesp_008539	Spis_XP_022806053_1
Xesp_008539	Spis_XP_022789232_1
Xesp_008539	Spis_XP_022790096_1
Xesp_008539	Spis_XP_022790095_1
Xesp_008539	Spis_XP_022803414_1
Xesp_008539	Spis_XP_022809622_1
Xesp_008539	Spis_XP_022794686_1
Xesp_008539	Spis_XP_022799970_1
Xesp_008539	Spis_XP_022803698_1
Xesp_008539	Spis_XP_022777596_1
Xesp_008539	Spis_XP_022794739_1
Xesp_008539	Spis_XP_022782921_1
Xesp_008539	Spis_XP_022803727_1
Xesp_008539	Spis_XP_022796675_1
Xesp_008539	Spis_XP_022796652_1
Xesp_008539	Spis_XP_022786657_1
Xesp_008539	Spis_XP_022794751_1
Xesp_008539	Spis_XP_022787356_1
Xesp_008539	Spis_XP_022787358_1
Xesp_008539	Spis_XP_022804005_1
Xesp_008539	Spis_XP_022810618_1
Xesp_009795	Spis_XP_022802785_1
Xesp_009795	Spis_XP_022802792_1
Xesp_009795	Spis_XP_022786488_1
Xesp_009795	Spis_XP_022800243_1
Xesp_009795	Spis_XP_022796760_1
Xesp_009795	Spis_XP_022808295_1
Xesp_009795	Spis_XP_022808353_1
Xesp_009795	Spis_XP_022808352_1
Xesp_009795	Spis_XP_022803727_1
Xesp_009795	Spis_XP_022796675_1
Xesp_009795	Spis_XP_022777596_1
Xesp_009795	Spis_XP_022794740_1
Xesp_009795	Spis_XP_022794759_1
Xesp_009795	Spis_XP_022810618_1
Xesp_009795	Spis_XP_022810127_1
Xesp_009795	Spis_XP_022809621_1
Xesp_009795	Spis_XP_022809622_1
Xesp_009795	Spis_XP_022794758_1
Xesp_009795	Spis_XP_022782727_1
Xesp_023421	Spis_XP_022800560_1
Xesp_023422	Spis_XP_022800560_1
Xesp_023655	Spis_XP_022800560_1
Xesp_023421	Spis_XP_022795006_1
Xesp_023422	Spis_XP_022795006_1
Xesp_023655	Spis_XP_022795006_1
Xesp_023421	Spis_XP_022782050_1
Xesp_023422	Spis_XP_022782050_1
Xesp_023655	Spis_XP_022782050_1
Xesp_023421	Spis_XP_022779816_1
Xesp_023422	Spis_XP_022779816_1
Xesp_023655	Spis_XP_022779816_1
Xesp_023421	Spis_XP_022780105_1
Xesp_023422	Spis_XP_022780105_1
Xesp_023655	Spis_XP_022780105_1
Xesp_023421	Spis_XP_022792219_1
Xesp_023422	Spis_XP_022792219_1
Xesp_023655	Spis_XP_022792219_1
Xesp_023421	Spis_XP_022790027_1
Xesp_023422	Spis_XP_022790027_1
Xesp_023655	Spis_XP_022790027_1
Xesp_023421	Spis_XP_022790026_1
Xesp_023422	Spis_XP_022790026_1
Xesp_023655	Spis_XP_022790026_1
Xesp_023421	Spis_XP_022797958_1
Xesp_023422	Spis_XP_022797958_1
Xesp_023655	Spis_XP_022797958_1
Xesp_023421	Spis_XP_022778700_1
Xesp_023422	Spis_XP_022778700_1
Xesp_023655	Spis_XP_022778700_1
Xesp_023421	Spis_XP_022798038_1
Xesp_023422	Spis_XP_022798038_1
Xesp_023655	Spis_XP_022798038_1
Xesp_023421	Spis_XP_022798045_1
Xesp_023422	Spis_XP_022798045_1
Xesp_023655	Spis_XP_022798045_1
Xesp_023421	Spis_XP_022791038_1
Xesp_023422	Spis_XP_022791038_1
Xesp_023655	Spis_XP_022791038_1
Xesp_001721	Spis_XP_022802227_1
Xesp_001721	Spis_XP_022790027_1
Xesp_001721	Spis_XP_022790026_1
Xesp_001721	Spis_XP_022794820_1
Xesp_001721	Spis_XP_022779438_1
Xesp_001721	Spis_XP_022799720_1
Xesp_001721	Spis_XP_022799722_1
Xesp_001721	Spis_XP_022779632_1
Xesp_001721	Spis_XP_022801309_1
Xesp_001721	Spis_XP_022805482_1
Xesp_023659	Spis_XP_022800560_1
Xesp_023659	Spis_XP_022795006_1
Xesp_023659	Spis_XP_022782050_1
Xesp_023659	Spis_XP_022779816_1
Xesp_023659	Spis_XP_022780105_1
Xesp_023659	Spis_XP_022792219_1
Xesp_023659	Spis_XP_022790027_1
Xesp_023659	Spis_XP_022790026_1
Xesp_023659	Spis_XP_022800801_1
Xesp_023659	Spis_XP_022791038_1
Xesp_023659	Spis_XP_022800586_1
Xesp_023659	Spis_XP_022798038_1
Xesp_023659	Spis_XP_022781658_1
Xesp_013489	Spis_XP_022797744_1
Xesp_013489	Spis_XP_022804132_1
Xesp_013489	Spis_XP_022797471_1
Xesp_013489	Spis_XP_022804309_1
Xesp_013489	Spis_XP_022801435_1
Xesp_013489	Spis_XP_022792879_1
Xesp_013489	Spis_XP_022806652_1
Xesp_021248	Spis_XP_022794752_1
Xesp_021248	Spis_XP_022810125_1
Xesp_021248	Spis_XP_022794745_1
Xesp_021248	Spis_XP_022782727_1
Xesp_021248	Spis_XP_022782668_1
Xesp_021248	Spis_XP_022794739_1
Xesp_021248	Spis_XP_022794758_1
Xesp_021248	Spis_XP_022796675_1
Xesp_021248	Spis_XP_022810618_1
Xesp_021248	Spis_XP_022810127_1
Xesp_021248	Spis_XP_022789227_1
Xesp_021248	Spis_XP_022794740_1
Xesp_013691	Spis_XP_022805482_1
Xesp_013691	Spis_XP_022806459_1
Xesp_013691	Spis_XP_022790888_1
Xesp_013691	Spis_XP_022789222_1
Xesp_013691	Spis_XP_022789188_1
Xesp_013691	Spis_XP_022803727_1
Xesp_013691	Spis_XP_022792674_1
Xesp_013691	Spis_XP_022796651_1
Xesp_013691	Spis_XP_022794751_1
Xesp_013691	Spis_XP_022784119_1
Xesp_013691	Spis_XP_022783165_1
Xesp_009650	Spis_XP_022782627_1
Xesp_009650	Spis_XP_022787291_1
Xesp_009650	Spis_XP_022799406_1
Xesp_009650	Spis_XP_022794751_1
Xesp_009650	Spis_XP_022784119_1
Xesp_009650	Spis_XP_022809621_1
Xesp_009650	Spis_XP_022799970_1
Xesp_009650	Spis_XP_022790829_1
Xesp_009650	Spis_XP_022803698_1
Xesp_009650	Spis_XP_022800041_1
Xesp_009650	Spis_XP_022792674_1
Xesp_009650	Spis_XP_022777596_1
Xesp_009650	Spis_XP_022789227_1
Xesp_009650	Spis_XP_022789222_1
Xesp_009650	Spis_XP_022789233_1
Xesp_009650	Spis_XP_022794752_1
Xesp_009650	Spis_XP_022803727_1
Xesp_009650	Spis_XP_022810127_1
Xesp_009650	Spis_XP_022794740_1
Xesp_009650	Spis_XP_022809622_1
Xesp_009650	Spis_XP_022794758_1
Xesp_009650	Spis_XP_022782669_1
Xesp_009650	Spis_XP_022787292_1
Xesp_009650	Spis_XP_022787357_1
Xesp_009650	Spis_XP_022796301_1
Xesp_009650	Spis_XP_022792358_1
Xesp_009650	Spis_XP_022808352_1
Xesp_012022	Spis_XP_022782627_1
Xesp_012022	Spis_XP_022787291_1
Xesp_012022	Spis_XP_022799406_1
Xesp_012022	Spis_XP_022794751_1
Xesp_012022	Spis_XP_022784119_1
Xesp_012022	Spis_XP_022809621_1
Xesp_012022	Spis_XP_022810149_1
Xesp_012022	Spis_XP_022796129_1
Xesp_012022	Spis_XP_022809515_1
Xesp_012022	Spis_XP_022805482_1
Xesp_012022	Spis_XP_022790227_1
Xesp_012022	Spis_XP_022800793_1
Xesp_012022	Spis_XP_022790115_1
Xesp_012022	Spis_XP_022789222_1
Xesp_012022	Spis_XP_022789233_1
Xesp_012022	Spis_XP_022789188_1
Xesp_012022	Spis_XP_022808352_1
Xesp_012022	Spis_XP_022796679_1
Xesp_012022	Spis_XP_022803118_1
Xesp_012022	Spis_XP_022794758_1
Xesp_012022	Spis_XP_022794740_1
Xesp_012022	Spis_XP_022788049_1
Xesp_012022	Spis_XP_022808171_1
Xesp_012022	Spis_XP_022794137_1
Xesp_012022	Spis_XP_022788064_1
Xesp_012022	Spis_XP_022801568_1
Xesp_012022	Spis_XP_022790096_1
Xesp_012022	Spis_XP_022790097_1
Xesp_012022	Spis_XP_022804003_1
Xesp_012022	Spis_XP_022799676_1
Xesp_012022	Spis_XP_022790830_1
Xesp_012022	Spis_XP_022790829_1
Xesp_012022	Spis_XP_022781425_1
Xesp_012022	Spis_XP_022787356_1
Xesp_012022	Spis_XP_022778761_1
Xesp_012022	Spis_XP_022787357_1
Xesp_012022	Spis_XP_022792358_1
Xesp_012022	Spis_XP_022787358_1
Xesp_012022	Spis_XP_022806459_1
Xesp_012022	Spis_XP_022787292_1
Xesp_012022	Spis_XP_022789232_1
Xesp_012022	Spis_XP_022777596_1
Xesp_012022	Spis_XP_022782921_1
Xesp_012022	Spis_XP_022796301_1
Xesp_012022	Spis_XP_022794752_1
Xesp_012022	Spis_XP_022803114_1
Xesp_012022	Spis_XP_022803414_1
Xesp_012022	Spis_XP_022789231_1
Xesp_012022	Spis7542_1
Xesp_012022	Spis_XP_022809622_1
Xesp_012022	Spis_XP_022789227_1
Xesp_012022	Spis_XP_022786657_1
Xesp_012022	Spis_XP_022795612_1
Xesp_012022	Spis_XP_022810127_1
Xesp_012022	Spis_XP_022806053_1
Xesp_012022	Spis_XP_022782669_1
Xesp_012022	Spis_XP_022789255_1
Xesp_023415	Spis_XP_022800560_1
Xesp_023416	Spis_XP_022800560_1
Xesp_023417	Spis_XP_022800560_1
Xesp_023415	Spis_XP_022800801_1
Xesp_023416	Spis_XP_022800801_1
Xesp_023417	Spis_XP_022800801_1
Xesp_023415	Spis_XP_022795006_1
Xesp_023416	Spis_XP_022795006_1
Xesp_023417	Spis_XP_022795006_1
Xesp_023415	Spis_XP_022782050_1
Xesp_023416	Spis_XP_022782050_1
Xesp_023417	Spis_XP_022782050_1
Xesp_023415	Spis_XP_022779816_1
Xesp_023416	Spis_XP_022779816_1
Xesp_023417	Spis_XP_022779816_1
Xesp_023415	Spis_XP_022780105_1
Xesp_023416	Spis_XP_022780105_1
Xesp_023417	Spis_XP_022780105_1
Xesp_023415	Spis_XP_022792219_1
Xesp_023416	Spis_XP_022792219_1
Xesp_023417	Spis_XP_022792219_1
Xesp_023415	Spis_XP_022804298_1
Xesp_023416	Spis_XP_022804298_1
Xesp_023417	Spis_XP_022804298_1
Xesp_023415	Spis_XP_022798038_1
Xesp_023416	Spis_XP_022798038_1
Xesp_023417	Spis_XP_022798038_1
Xesp_023415	Spis_XP_022791038_1
Xesp_023416	Spis_XP_022791038_1
Xesp_023417	Spis_XP_022791038_1
Xesp_023415	Spis_XP_022806683_1
Xesp_023416	Spis_XP_022806683_1
Xesp_023417	Spis_XP_022806683_1
Xesp_023415	Spis_XP_022805482_1
Xesp_023416	Spis_XP_022805482_1
Xesp_023417	Spis_XP_022805482_1
Xesp_023415	Spis_XP_022789175_1
Xesp_023416	Spis_XP_022789175_1
Xesp_023417	Spis_XP_022789175_1
Xesp_023415	Spis_XP_022782627_1
Xesp_023416	Spis_XP_022782627_1
Xesp_023417	Spis_XP_022782627_1
Xesp_023415	Spis_XP_022789222_1
Xesp_023416	Spis_XP_022789222_1
Xesp_023417	Spis_XP_022789222_1
Xesp_023415	Spis_XP_022789255_1
Xesp_023416	Spis_XP_022789255_1
Xesp_023417	Spis_XP_022789255_1
Xesp_023415	Spis_XP_022789233_1
Xesp_023416	Spis_XP_022789233_1
Xesp_023417	Spis_XP_022789233_1
Xesp_023415	Spis_XP_022789196_1
Xesp_023416	Spis_XP_022789196_1
Xesp_023417	Spis_XP_022789196_1
Xesp_021195	Spis_XP_022799406_1
Xesp_021195	Spis_XP_022810149_1
Xesp_021195	Spis_XP_022804005_1
Xesp_021195	Spis_XP_022789175_1
Xesp_021195	Spis_XP_022786657_1
Xesp_021195	Spis_XP_022802798_1
Xesp_021195	Spis_XP_022796675_1
Xesp_021195	Spis_XP_022789227_1
Xesp_021195	Spis_XP_022789232_1
Xesp_021195	Spis_XP_022795502_1
Xesp_023571	Spis_XP_022804960_1
Xesp_003051	Spis_XP_022780417_1
Xesp_017785	Spis_XP_022797446_1
Xesp_017785	Spis_XP_022807967_1
Xesp_017785	Spis_XP_022797444_1
Xesp_017785	Spis_XP_022810087_1
Xesp_017785	Spis_XP_022806567_1
Xesp_017785	Spis_XP_022806577_1
Xesp_017785	Spis_XP_022806976_1
Xesp_017785	Spis_XP_022803754_1
Xesp_017785	Spis_XP_022809606_1
Xesp_017785	Spis_XP_022809246_1
Xesp_017784	Spis_XP_022797446_1
Xesp_017784	Spis_XP_022810087_1
Xesp_017784	Spis_XP_022806567_1
Xesp_017784	Spis_XP_022806977_1
Xesp_017784	Spis_XP_022803754_1
Xesp_017784	Spis_XP_022807967_1
Xesp_010029	Spis_XP_022810539_1
Xesp_010029	Spis_XP_022797029_1
Xesp_010029	Spis_XP_022794736_1
Xesp_001674	Spis_XP_022794736_1
Xesp_014740	Spis_XP_022810081_1
Xesp_024209	Spis_XP_022786717_1
Xesp_010032	Spis_XP_022806976_1
Xesp_010032	Spis_XP_022809887_1
Xesp_001691	Spis_XP_022794736_1
Xesp_001691	Spis_XP_022797446_1
Xesp_001691	Spis_XP_022797454_1
Xesp_001691	Spis_XP_022806567_1
Xesp_001691	Spis_XP_022803754_1
Xesp_010061	Spis_XP_022806976_1
Xesp_010061	Spis_XP_022806577_1
Xesp_010061	Spis_XP_022809887_1
Xesp_010026	Spis_XP_022809297_1
Xesp_010026	Spis_XP_022810081_1
Xesp_014743	Spis_XP_022810081_1
Xesp_012955	Spis_XP_022794128_1
Xesp_020729	Spis_XP_022780905_1
Xesp_002313	Spis_XP_022798723_1
Xesp_002311	Spis_XP_022798723_1
Xesp_002312	Spis_XP_022798723_1
Xesp_011245	Spis_XP_022804596_1
Xesp_002458	Spis_XP_022804596_1
Xesp_011471	Spis_XP_022788711_1
Xesp_001332	Spis_XP_022782629_1
Xesp_001332	Spis4733_1
Xesp_002011	Spis_XP_022789034_1
Xesp_001249	Spis_XP_022788683_1
Xesp_001273	Spis_XP_022788723_1
Xesp_001273	Spis_XP_022786163_1
Xesp_008357	Spis_XP_022795412_1
Xesp_018600	Spis_XP_022782357_1
Xesp_004822	Spis_XP_022804274_1
Xesp_016489	Spis_XP_022802865_1
Xesp_016489	Spis_XP_022802854_1
Xesp_016589	Spis_XP_022799137_1
Xesp_018453	Spis_XP_022806684_1
Xesp_001499	Spis_XP_022806684_1
Xesp_016521	Spis_XP_022780321_1
Xesp_017338	Spis_XP_022796174_1
Xesp_008241	Spis_XP_022808619_1
Xesp_010533	Spis_XP_022784853_1
Xesp_008612	Spis_XP_022779945_1
Xesp_008612	Spis_XP_022786122_1
Xesp_020076	Spis_XP_022806007_1
Xesp_002423	Spis_XP_022808310_1
Xesp_002423	Spis_XP_022794346_1
Xesp_002423	Spis_XP_022805233_1
Xesp_002423	Spis_XP_022805245_1
Xesp_002423	Spis_XP_022808992_1
Xesp_002423	Spis_XP_022793691_1
Xesp_002423	Spis_XP_022807523_1
Xesp_002423	Spis_XP_022796733_1
Xesp_000366	Spis_XP_022783139_1
Xesp_000366	Spis_XP_022779688_1
Xesp_000366	Spis_XP_022783108_1
Xesp_003341	Spis_XP_022797717_1
Xesp_008238	Spis_XP_022808619_1
Xesp_008238	Spis_XP_022803604_1
Xesp_008238	Spis_XP_022791555_1
Xesp_008238	Spis_XP_022786400_1
Xesp_008235	Spis_XP_022808619_1
Xesp_008239	Spis_XP_022808619_1
Xesp_018537	Spis_XP_022782304_1
Xesp_011663	Spis_XP_022809380_1
Xesp_005678	Spis_XP_022798987_1
Xesp_005612	Spis_XP_022806706_1
Xesp_007106	Spis_XP_022786721_1
Xesp_014911	Spis_XP_022796530_1
Xesp_005418	Spis_XP_022781068_1
Xesp_005683	Spis_XP_022791108_1
Xesp_027243	Spis_XP_022796530_1
Xesp_027243	Spis_XP_022807286_1
Xesp_002199	Spis_XP_022787075_1
Xesp_021766	Spis_XP_022796530_1
Xesp_024960	Spis_XP_022782549_1
Xesp_024954	Spis_XP_022782549_1
Xesp_024954	Spis_XP_022796530_1
Xesp_006137	Spis_XP_022799671_1
Xesp_006137	Spis_XP_022792719_1
Xesp_005681	Spis_XP_022798067_1
Xesp_018723	Spis_XP_022792719_1
Xesp_005682	Spis_XP_022798067_1
Xesp_022814	Spis_XP_022799223_1
Xesp_005416	Spis_XP_022800074_1
Xesp_005416	Spis_XP_022800066_1
Xesp_005415	Spis_XP_022800074_1
Xesp_005415	Spis_XP_022800066_1
Xesp_015769	Spis_XP_022799710_1
Xesp_007942	Spis_XP_022800355_1
Xesp_008321	Spis_XP_022789660_1
Xesp_013218	Spis_XP_022795782_1
Xesp_009603	Spis_XP_022779281_1
Xesp_022370	Spis_XP_022792647_1
Xesp_025885	Spis_XP_022781707_1
Xesp_005693	Spis_XP_022785257_1
Xesp_008234	Spis_XP_022806364_1
Xesp_008234	Spis_XP_022805876_1
Xesp_015885	Spis_XP_022792199_1
Xesp_005691	Spis_XP_022781330_1
Xesp_009325	Spis_XP_022799767_1
Xesp_009780	Spis_XP_022779245_1
Xesp_009324	Spis_XP_022799767_1
Xesp_010186	Spis_XP_022779308_1
Xesp_014219	Spis_XP_022781098_1
Xesp_000555	Spis_XP_022793317_1
Xesp_000555	Spis_XP_022793295_1
Xesp_003244	Spis_XP_022797375_1
Xesp_001158	Spis_XP_022783078_1
Xesp_011506	Spis_XP_022788448_1
Xesp_011507	Spis_XP_022788448_1
Xesp_011500	Spis_XP_022788448_1
Xesp_011509	Spis_XP_022788448_1
Xesp_011506	Spis_XP_022788755_1
Xesp_011507	Spis_XP_022788755_1
Xesp_011500	Spis_XP_022788755_1
Xesp_011509	Spis_XP_022788755_1
Xesp_011506	Spis_XP_022787940_1
Xesp_011507	Spis_XP_022787940_1
Xesp_011500	Spis_XP_022787940_1
Xesp_011509	Spis_XP_022787940_1
Xesp_011506	Spis_XP_022809601_1
Xesp_011507	Spis_XP_022809601_1
Xesp_011500	Spis_XP_022809601_1
Xesp_011509	Spis_XP_022809601_1
Xesp_011506	Spis_XP_022789822_1
Xesp_011507	Spis_XP_022789822_1
Xesp_011500	Spis_XP_022789822_1
Xesp_011509	Spis_XP_022789822_1
Xesp_011506	Spis_XP_022810258_1
Xesp_011507	Spis_XP_022810258_1
Xesp_011500	Spis_XP_022810258_1
Xesp_011509	Spis_XP_022810258_1
Xesp_011506	Spis_XP_022809600_1
Xesp_011507	Spis_XP_022809600_1
Xesp_011500	Spis_XP_022809600_1
Xesp_011509	Spis_XP_022809600_1
Xesp_023111	Spis_XP_022788448_1
Xesp_023111	Spis_XP_022788755_1
Xesp_023111	Spis_XP_022787940_1
Xesp_023111	Spis_XP_022809601_1
Xesp_023111	Spis_XP_022789822_1
Xesp_023111	Spis_XP_022810258_1
Xesp_023111	Spis_XP_022809600_1
Xesp_001246	Spis_XP_022803043_1
Xesp_013883	Spis_XP_022799005_1
Xesp_015048	Spis_XP_022787211_1
Xesp_003587	Spis_XP_022797510_1
Xesp_001374	Spis_XP_022793338_1
Xesp_000611	Spis_XP_022782141_1
Xesp_000816	Spis_XP_022796016_1
Xesp_000941	Spis_XP_022782123_1
Xesp_015508	Spis_XP_022791055_1
Xesp_021517	Spis_XP_022798378_1
Xesp_008290	Spis_XP_022792227_1
Xesp_008290	Spis_XP_022808999_1
Xesp_008290	Spis_XP_022791972_1
Xesp_008290	Spis_XP_022791978_1
Xesp_008290	Spis_XP_022788465_1
Xesp_008290	Spis_XP_022791999_1
Xesp_008290	Spis_XP_022806042_1
Xesp_008290	Spis_XP_022792239_1
Xesp_008290	Spis_XP_022787048_1
Xesp_008290	Spis_XP_022779895_1
Xesp_014157	Spis_XP_022801790_1
Xesp_021713	Spis_XP_022792648_1
Xesp_009436	Spis_XP_022804190_1
Xesp_009436	Spis_XP_022804167_1
Xesp_009437	Spis_XP_022804190_1
Xesp_009437	Spis_XP_022804167_1
Xesp_009435	Spis_XP_022804190_1
Xesp_009435	Spis_XP_022804167_1
Xesp_024938	Spis_XP_022792901_1
Xesp_015708	Spis_XP_022803301_1
Xesp_013547	Spis_XP_022783658_1
Xesp_014572	Spis_XP_022793021_1
Xesp_015517	Spis_XP_022788622_1
Xesp_021871	Spis_XP_022793130_1
Xesp_028044	Spis_XP_022792153_1
Xesp_028044	Spis_XP_022802824_1
Xesp_028044	Spis_XP_022795046_1
Xesp_028044	Spis_XP_022786487_1
Xesp_028044	Spis_XP_022786569_1
Xesp_028044	Spis_XP_022795050_1
Xesp_028044	Spis_XP_022810307_1
Xesp_028044	Spis_XP_022809050_1
Xesp_028044	Spis_XP_022786673_1
Xesp_028044	Spis_XP_022786695_1
Xesp_028044	Spis_XP_022786696_1
Xesp_028044	Spis_XP_022792193_1
Xesp_028044	Spis_XP_022792154_1
Xesp_028044	Spis_XP_022804912_1
Xesp_028044	Spis_XP_022794913_1
Xesp_028044	Spis_XP_022804914_1
Xesp_028044	Spis_XP_022794912_1
Xesp_028044	Spis_XP_022802649_1
Xesp_028044	Spis_XP_022803936_1
Xesp_022844	Spis_XP_022794589_1
Xesp_022844	Spis_XP_022786487_1
Xesp_022844	Spis_XP_022810652_1
Xesp_022844	Spis_XP_022802812_1
Xesp_022844	Spis_XP_022786569_1
Xesp_022844	Spis_XP_022795050_1
Xesp_022844	Spis_XP_022792193_1
Xesp_022844	Spis_XP_022792154_1
Xesp_022844	Spis_XP_022786673_1
Xesp_027790	Spis_XP_022792153_1
Xesp_027785	Spis_XP_022792153_1
Xesp_027790	Spis_XP_022795046_1
Xesp_027785	Spis_XP_022795046_1
Xesp_027790	Spis_XP_022786487_1
Xesp_027785	Spis_XP_022786487_1
Xesp_027790	Spis_XP_022809050_1
Xesp_027785	Spis_XP_022809050_1
Xesp_027790	Spis_XP_022786569_1
Xesp_027785	Spis_XP_022786569_1
Xesp_027790	Spis_XP_022795050_1
Xesp_027785	Spis_XP_022795050_1
Xesp_027790	Spis_XP_022786673_1
Xesp_027785	Spis_XP_022786673_1
Xesp_027790	Spis_XP_022786695_1
Xesp_027790	Spis_XP_022786696_1
Xesp_027785	Spis_XP_022786695_1
Xesp_027785	Spis_XP_022786696_1
Xesp_027790	Spis_XP_022810652_1
Xesp_027785	Spis_XP_022810652_1
Xesp_027790	Spis_XP_022810648_1
Xesp_027785	Spis_XP_022810648_1
Xesp_027790	Spis_XP_022802814_1
Xesp_027785	Spis_XP_022802814_1
Xesp_027790	Spis_XP_022786675_1
Xesp_027785	Spis_XP_022786675_1
Xesp_027790	Spis_XP_022792193_1
Xesp_027790	Spis_XP_022792154_1
Xesp_027785	Spis_XP_022792193_1
Xesp_027785	Spis_XP_022792154_1
Xesp_027790	Spis_XP_022794589_1
Xesp_027785	Spis_XP_022794589_1
Xesp_027790	Spis_XP_022794592_1
Xesp_027785	Spis_XP_022794592_1
Xesp_027790	Spis_XP_022809056_1
Xesp_027785	Spis_XP_022809056_1
Xesp_027790	Spis_XP_022795038_1
Xesp_027785	Spis_XP_022795038_1
Xesp_027790	Spis_XP_022802776_1
Xesp_027785	Spis_XP_022802776_1
Xesp_027790	Spis_XP_022809807_1
Xesp_027785	Spis_XP_022809807_1
Xesp_027790	Spis_XP_022803936_1
Xesp_027785	Spis_XP_022803936_1
Xesp_027790	Spis_XP_022781434_1
Xesp_027785	Spis_XP_022781434_1
Xesp_027790	Spis_XP_022804268_1
Xesp_027785	Spis_XP_022804268_1
Xesp_027790	Spis_XP_022807760_1
Xesp_027785	Spis_XP_022807760_1
Xesp_027790	Spis_XP_022778263_1
Xesp_027785	Spis_XP_022778263_1
Xesp_027790	Spis_XP_022803445_1
Xesp_027785	Spis_XP_022803445_1
Xesp_027790	Spis_XP_022804739_1
Xesp_027785	Spis_XP_022804739_1
Xesp_027790	Spis24995_1
Xesp_027790	Spis_XP_022778362_1
Xesp_027785	Spis24995_1
Xesp_027785	Spis_XP_022778362_1
Xesp_027790	Spis_XP_022810122_1
Xesp_027785	Spis_XP_022810122_1
Xesp_027790	Spis_XP_022810307_1
Xesp_027785	Spis_XP_022810307_1
Xesp_027790	Spis_XP_022809850_1
Xesp_027785	Spis_XP_022809850_1
Xesp_027790	Spis_XP_022804912_1
Xesp_027785	Spis_XP_022804912_1
Xesp_027790	Spis_XP_022794913_1
Xesp_027785	Spis_XP_022794913_1
Xesp_027790	Spis_XP_022794912_1
Xesp_027785	Spis_XP_022794912_1
Xesp_027790	Spis_XP_022785114_1
Xesp_027785	Spis_XP_022785114_1
Xesp_027790	Spis_XP_022810368_1
Xesp_027785	Spis_XP_022810368_1
Xesp_027790	Spis_XP_022802252_1
Xesp_027785	Spis_XP_022802252_1
Xesp_027790	Spis19393_1
Xesp_027785	Spis19393_1
Xesp_027790	Spis_XP_022791060_1
Xesp_027785	Spis_XP_022791060_1
Xesp_027790	Spis_XP_022802649_1
Xesp_027785	Spis_XP_022802649_1
Xesp_027790	Spis_XP_022778062_1
Xesp_027785	Spis_XP_022778062_1
Xesp_027790	Spis_XP_022809164_1
Xesp_027785	Spis_XP_022809164_1
Xesp_027790	Spis_XP_022800799_1
Xesp_027785	Spis_XP_022800799_1
Xesp_027790	Spis_XP_022784288_1
Xesp_027785	Spis_XP_022784288_1
Xesp_027790	Spis_XP_022802262_1
Xesp_027785	Spis_XP_022802262_1
Xesp_027790	Spis_XP_022805222_1
Xesp_027785	Spis_XP_022805222_1
Xesp_027790	Spis_XP_022807763_1
Xesp_027785	Spis_XP_022807763_1
Xesp_027790	Spis_XP_022807759_1
Xesp_027785	Spis_XP_022807759_1
Xesp_027790	Spis_XP_022804900_1
Xesp_027785	Spis_XP_022804900_1
Xesp_027790	Spis_XP_022804914_1
Xesp_027785	Spis_XP_022804914_1
Xesp_027790	Spis_XP_022810369_1
Xesp_027785	Spis_XP_022810369_1
Xesp_027790	Spis_XP_022810346_1
Xesp_027785	Spis_XP_022810346_1
Xesp_027790	Spis_XP_022784012_1
Xesp_027785	Spis_XP_022784012_1
Xesp_027790	Spis_XP_022805152_1
Xesp_027785	Spis_XP_022805152_1
Xesp_027790	Spis_XP_022802824_1
Xesp_027785	Spis_XP_022802824_1
Xesp_027790	Spis_XP_022802812_1
Xesp_027785	Spis_XP_022802812_1
Xesp_027790	Spis_XP_022790925_1
Xesp_027785	Spis_XP_022790925_1
Xesp_027790	Spis_XP_022809249_1
Xesp_027785	Spis_XP_022809249_1
Xesp_027790	Spis_XP_022805290_1
Xesp_027785	Spis_XP_022805290_1
Xesp_027790	Spis_XP_022802887_1
Xesp_027785	Spis_XP_022802887_1
Xesp_027790	Spis_XP_022802606_1
Xesp_027785	Spis_XP_022802606_1
Xesp_027790	Spis_XP_022800821_1
Xesp_027785	Spis_XP_022800821_1
Xesp_027790	Spis_XP_022784276_1
Xesp_027785	Spis_XP_022784276_1
Xesp_027790	Spis_XP_022802648_1
Xesp_027785	Spis_XP_022802648_1
Xesp_027790	Spis23793_1
Xesp_027785	Spis23793_1
Xesp_023027	Spis_XP_022787241_1
Xesp_027739	Spis_XP_022786695_1
Xesp_027739	Spis_XP_022786696_1
Xesp_027739	Spis_XP_022786487_1
Xesp_027739	Spis_XP_022810652_1
Xesp_027739	Spis_XP_022786569_1
Xesp_027739	Spis_XP_022802814_1
Xesp_027739	Spis_XP_022795050_1
Xesp_027739	Spis_XP_022802898_1
Xesp_027739	Spis_XP_022795041_1
Xesp_027739	Spis_XP_022802887_1
Xesp_027739	Spis_XP_022803025_1
Xesp_027739	Spis_XP_022803130_1
Xesp_027739	Spis_XP_022802606_1
